Region,Week1,Week2,Week3,Week4
HL,0.016064683718884386,0.19336555820131845,0.09776573882840095,0.027609437939887554
IME,0.16468973914024684,0.30814025621474134,0.22959754937241628,0.10487513626217149
JL,0.15317355433181812,0.32980514108014036,0.1907238618411255,0.08914660670450641
LN,-2.5418554947286653e-16,0.0,-4.257754026309828e-16,0.007561145407251603
SD,,,,
JB,,,,
