Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,611595.4880000001,585673.4710420751,25922.01695792505,0.0423842514644664
IME,797221.8659999999,754862.8894015322,42358.97659846768,0.05313323480576444
JL,522060.0,482736.55725044326,39323.442749556736,0.07532360791778098
LN,519658.92000000004,519658.92000000004,0.0,0.0
SD,0,0,,
JB,0,0,,
