Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,0.0,83063.89368761913,1.2161410165607822e6,252749.8163305589,6786.0,54221.24265450251,
IME,6197.800837257557,70381.9963191229,2.0763911592800766e6,853425.6335592255,,11712.827374000011,
JL,1664.0,67892.12,641352.7440897049,501675.99999999994,,146352.07263600008,
LN,2893.6242442163166,116933.14,2.283207935922964e6,604817.6699999997,3630.0,50960.63279999999,890052.0907742893
SD,,,0.0,,,,
JB,,,0.0,,,,
