Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,0.0,123942.9046866564,1.7016203902004077e6,362154.2528364803,22074.99527879,32103.792671999978,
IME,23200.87544980023,62797.19438083526,1.248604448090903e6,1.0195097285017436e6,,14021.934084793895,
JL,2441.2260116890084,95049.66000000002,1.2165382935816597e6,432283.25,,58725.06492551999,
LN,3123.199999999999,108262.21999999997,1.9100666608242532e6,647460.6799999998,3550.0,50767.25303999999,883923.3270506545
SD,,,0.0,,,,
JB,,,0.0,,,,
