Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,0.0,124899.60000000002,839275.3414648499,363584.0500000001,11540.55134161119,32103.79267199999,
IME,3465.6166249999983,83447.28,1.973010370442799e6,1.1648140199999993e6,,14222.993399999987,
JL,2771.4850953606706,95049.66000000002,756832.2894507651,432283.25,,58725.06492551998,
LN,5712.465467008929,108262.21999999999,2.44528956490257e6,647460.6799999998,7500.0,50767.253039999996,891240.0
SD,,,0.0,,,,
JB,,,0.0,,,,
