Region,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12
HL,-4.517706061270303e-16,0.006360467074218822,0.022716615209714863,0.009931929207986865,0.009035896399076404,0.02335802703331371,0.025171049823493125,0.03439248861546439,0.007780345426113389,0.0005204827805930294,0.0,0.0
IME,0.05033889954606296,0.054017172882202424,0.05214722501273186,0.1326368320151149,0.1564201476505216,0.1602287403945082,0.2021337309005401,0.2997919462112153,0.2576282551378415,0.4566927041819438,0.015907727080898982,0.25657632850347817
JL,-1.5946598340596047e-16,0.0,4.820903079262725e-16,1.1627746326648608e-16,-4.0577820605410704e-16,-1.3584043946735574e-16,0.0,-3.8381856049178363e-16,-3.061960501145791e-16,2.4296683110045067e-16,-3.4787062418104233e-16,-6.085009664358043e-16
LN,0.0,3.84106706593554e-16,5.459545798697779e-16,0.004861491187499188,0.002857515764677727,0.0014821152875608497,0.0,-2.2318344120698364e-16,1.3441360456461038e-16,0.0,0.0,-2.330055282831779e-16
SD,,,,,,,,,,,,
JB,,,,,,,,,,,,
