Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,0.0,118350.21278850948,1.2900308340579204e6,141126.8102635443,6285.591357408539,54272.83565879554,
IME,15024.353796977915,91975.87809130191,2.0788810357900367e6,679045.4033681264,,11821.576536000011,
JL,4277.453560564613,107585.24000000003,912482.7790079911,180051.06759481522,,146352.07263600008,
LN,7554.872056721275,143814.8208807191,2.6950021408174722e6,303208.28139620513,10155.97257107317,50960.63280000001,885353.7620962044
SD,,,0.0,,,,
JB,,,0.0,,,,
