Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,114457.92690099447,492845.29999999993,1.6695243478837318e6,380525.8463076531,0.0,64354.838662799935,
IME,275519.5920937969,647047.683309883,3.305362577771765e6,631287.3171159602,,6596.171850239996,
JL,147738.0726742321,359783.25723037426,1.1875916090581738e6,959349.5482343041,,340944.2508402003,
LN,130806.42646030679,463078.165,3.2557240518465615e6,1.2633830999999992e6,0.0,72198.83659967997,1.7504561432850861e6
SD,,,0.0,,,,
JB,,,0.0,,,,
