Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,122825.19126597485,591636.1843540014,1.089538013255947e6,688039.1055664514,58.0,64354.83866279995,
IME,277177.0340372177,779166.0951522868,2.761985857988313e6,1.0664935849883961e6,,6596.171850240002,
JL,66657.47758110495,483352.3096654707,950148.1002239606,841048.1268681186,,342519.7244918402,
LN,111610.22322084082,518438.6135518182,2.817188956515608e6,881447.3049999997,0.0,72198.83659967998,1.7418811258747163e6
SD,,,0.0,,,,
JB,,,0.0,,,,
