Region,Week1,Week2,Week3,Week4
HL,0.002810672887604489,0.07317307900870455,0.03263481179573172,1.1810533835560045e-16
IME,0.005895980587501481,0.07755676173453441,0.02264836379652576,0.014698297225433579
JL,0.42650521789170215,0.31422253034291975,0.07414414116103384,0.22447539216731252
LN,0.0037182744499191615,4.4105363896588847e-16,0.0023482834628949663,0.0011501251845895994
SD,,,,
JB,,,,
