Region,TotalPotentials,TotalCurtailments,Curtailment_rate
HL,4.808518064e6,93738.89939515328,0.019494342778277076
IME,8.324569365000001e6,259036.4210473186,0.03111709563457023
JL,8.140845e6,1.660154456840407e6,0.20392900943825942
LN,6.592411239999999e6,2213.14560519153,0.0003357110963835336
SD,0.0,,
JB,0.0,,
NEG,2.7866343669e7,2.0151429228880706e6,0.07231457943762541
