Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,110357.08516719974,492845.29999999993,1.5472023161583033e6,380534.8799999999,0.0,64354.83866279991,
IME,265396.2874166867,638446.0867305277,3.294640075277981e6,632717.0338704347,,6596.171850240002,
JL,75813.51702767039,353084.3738028736,1.1061771828191401e6,928662.1989959668,,333028.06930468,
LN,136151.99985844552,463078.165,2.933669423177219e6,1.2628922025982763e6,0.0,72198.83659968001,1.7500384983560701e6
SD,,,0.0,,,,
JB,,,0.0,,,,
