Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,477054.65,460119.60586513387,16935.04413486614,0.035499170031915925
IME,1.3172845320000004e6,1.2193303109831826e6,97954.22101681774,0.07436071603155947
JL,372186.18,371962.8240201422,223.35597985780623,0.0006001189508374713
LN,668805.1500000001,668805.15,5.820766091346741e-11,8.703231563552912e-17
SD,0.0,0.0,0.0,NaN
JB,0.0,0.0,0.0,NaN
