Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,503420.48799999995,436632.586109898,66787.90189010196,0.13266822364627712
IME,810290.358,541731.8103724368,268558.54762756324,0.3314349541199443
JL,525765.0,263689.2566036713,262075.7433963287,0.49846555665806724
LN,545051.4850000001,544404.4362989197,647.0487010803772,0.0011871331771169784
SD,0,0,,
JB,0,0,,
