Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,284343.35000000003,283283.45128068014,1059.898719319899,0.0037275312375685907
IME,347157.14400000003,344423.9044427272,2733.2395572728274,0.00787320556270283
JL,387410.9,386482.99000000005,927.9099999999598,0.0023951571832386744
LN,272988.70999999996,270969.14106036024,2019.5689396397793,0.00739799436994951
SD,0.0,0.0,0.0,NaN
JB,0.0,0.0,0.0,NaN
