,hour,tech,dispatch,zone,period
0,1,net_export,-14680.348705038481,ime,2021 week 4
1,2,net_export,-14704.247590826631,ime,2021 week 4
2,3,net_export,-14591.598129034273,ime,2021 week 4
3,4,net_export,-15804.122808718597,ime,2021 week 4
4,5,net_export,-16775.67526594874,ime,2021 week 4
5,6,net_export,-17591.636036788317,ime,2021 week 4
6,7,net_export,-15027.86043463684,ime,2021 week 4
7,8,net_export,-11604.52502446334,ime,2021 week 4
8,9,net_export,-10398.448508208005,ime,2021 week 4
9,10,net_export,-10282.130882091653,ime,2021 week 4
10,11,net_export,-9552.916108339608,ime,2021 week 4
11,12,net_export,-10415.030723544209,ime,2021 week 4
12,13,net_export,-10228.629728407615,ime,2021 week 4
13,14,net_export,-10169.417552566074,ime,2021 week 4
14,15,net_export,-11107.672126583033,ime,2021 week 4
15,16,net_export,-10803.823484691517,ime,2021 week 4
16,17,net_export,-10094.25101721611,ime,2021 week 4
17,18,net_export,-9795.930935646109,ime,2021 week 4
18,19,net_export,-9925.10242465257,ime,2021 week 4
19,20,net_export,-9907.700605199194,ime,2021 week 4
20,21,net_export,-10478.01210655398,ime,2021 week 4
21,22,net_export,-11061.239478623398,ime,2021 week 4
22,23,net_export,-11641.383573754007,ime,2021 week 4
23,24,net_export,-11162.222014316145,ime,2021 week 4
24,25,net_export,-10881.017502718292,ime,2021 week 4
25,26,net_export,-10863.848635440016,ime,2021 week 4
26,27,net_export,-10846.971122214087,ime,2021 week 4
27,28,net_export,-10930.77169605927,ime,2021 week 4
28,29,net_export,-11185.569748884118,ime,2021 week 4
29,30,net_export,-11063.640523404621,ime,2021 week 4
30,31,net_export,-10668.19516241462,ime,2021 week 4
31,32,net_export,-10937.57189026372,ime,2021 week 4
32,33,net_export,-11176.255142114624,ime,2021 week 4
33,34,net_export,-11698.1289158718,ime,2021 week 4
34,35,net_export,-11231.39276464373,ime,2021 week 4
35,36,net_export,-11805.66740079971,ime,2021 week 4
36,37,net_export,-11408.406838146468,ime,2021 week 4
37,38,net_export,-11355.797816137994,ime,2021 week 4
38,39,net_export,-11487.614074956738,ime,2021 week 4
39,40,net_export,-10883.02251213459,ime,2021 week 4
40,41,net_export,-10193.043050861039,ime,2021 week 4
41,42,net_export,-9983.803762982034,ime,2021 week 4
42,43,net_export,-11212.864907944675,ime,2021 week 4
43,44,net_export,-11980.395811520038,ime,2021 week 4
44,45,net_export,-12037.044476579104,ime,2021 week 4
45,46,net_export,-11540.268597118713,ime,2021 week 4
46,47,net_export,-11350.414239033686,ime,2021 week 4
47,48,net_export,-11478.61269476197,ime,2021 week 4
48,49,net_export,-11788.225947288913,ime,2021 week 4
49,50,net_export,-11902.292116059181,ime,2021 week 4
50,51,net_export,-12133.310826704523,ime,2021 week 4
51,52,net_export,-12615.384870965294,ime,2021 week 4
52,53,net_export,-12997.286655915696,ime,2021 week 4
53,54,net_export,-12525.265788243933,ime,2021 week 4
54,55,net_export,-11871.340458183933,ime,2021 week 4
55,56,net_export,-11852.852542248,ime,2021 week 4
56,57,net_export,-11635.168850864058,ime,2021 week 4
57,58,net_export,-11826.41547030959,ime,2021 week 4
58,59,net_export,-11505.978388430627,ime,2021 week 4
59,60,net_export,-12138.075263304252,ime,2021 week 4
60,61,net_export,-11440.746893663727,ime,2021 week 4
61,62,net_export,-11706.676709262045,ime,2021 week 4
62,63,net_export,-11524.892935653746,ime,2021 week 4
