Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,90984.6,90984.6,0.0,0.0
IME,85276.80000000002,63396.79174947461,21880.00825052541,0.25657632850347817
JL,71743.1,71743.10000000005,-4.3655745685100555e-11,-6.085009664358043e-16
LN,124906.18,124906.18000000002,-2.9103830456733704e-11,-2.330055282831779e-16
SD,0,0,,
JB,0,0,,
