Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,261822.59999999995,252749.8163305589,9072.783669441036,0.034652408422500725
IME,864834.3,853425.6335592255,11408.66644077457,0.013191736776368108
JL,501676.00000000006,501675.99999999994,1.1641532182693481e-10,2.3205280265935546e-16
LN,604904.6299999999,604817.6699999997,86.96000000019558,0.0001437581987100935
SD,0,0,,
JB,0,0,,
