Path,Total
HL_to_IME,-2480.61557126193
HL_to_JL,984.3371603100969
IME_to_JL,-1085.2846564657566
IME_to_LN,3727.033758303525
JL_to_LN,1435.7970066267985
IME_to_SD,2137.5755703025607
LN_to_JB,1756.6514069552586
