Region,TotalPotentials,TotalCurtailments,Curtailment_rate
HL,4.808518064e6,74159.2816073469,0.015422481650335523
IME,8.324569365000001e6,223875.6180343693,0.026893357267901062
JL,8.140845e6,1.5347773305385688e6,0.188528012821589
LN,6.592411239999999e6,3860.1266286383034,0.0005855409330681112
SD,0.0,,
JB,0.0,,
NEG,2.7866343669e7,1.8366723568089232e6,0.06591005905278255
