Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,142302.592176135,547746.883737804,737047.4533468279,874643.4743594812,0.0,48722.97971519997,
IME,313129.32850176765,565928.2395017341,923972.8106475734,3.5791987808408067e6,,7644.987769600001,
JL,91501.72021641216,389161.4310676134,581971.4640959813,1.5157390001120348e6,,192614.12220270012,
LN,184551.41233317752,457644.58431560046,1.4098441637829363e6,2.269550295820674e6,0.0,40697.56701696,1.732106805040938e6
SD,,,0.0,,,,
JB,,,0.0,,,,
