Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,123326.34083469935,492845.29999999993,1.348587597137874e6,380534.8799999999,0.0,64354.83866279994,
IME,244464.3092433196,649302.3239999998,3.036287449175802e6,633656.1279999998,,6596.17185024,
JL,98713.5892455369,449082.45761723537,1.3645869594310718e6,1.171755e6,,342519.72449184005,
LN,95970.76187414129,463078.165,3.362436737507075e6,1.2633830999999992e6,0.0,72198.83659968,1.742511836224242e6
SD,,,0.0,,,,
JB,,,0.0,,,,
