Region,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,2.1327733375310833e6,5.220744036871756e6,2.603290872530654e6,429.00000000000017,257419.35465119983,0.0
IME,2.932001192788762e6,1.0320715886021916e7,5.161415916455765e6,0.0,26384.68740096,0.0
JL,1.390829120631795e6,3.082670342179899e6,4.991793827222202e6,0.0,1.3122924088203502e6,0.0
LN,1.9435634280513637e6,1.1614196861718267e7,4.644743935319998e6,300.0,288795.34639871994,6.979669207025034e6
SD,0.0,0.0,0.0,0.0,0.0,0.0
JB,0.0,0.0,0.0,0.0,0.0,0.0
