Region,TotalPotentials,TotalCurtailments,Curtailment_rate
HL,4.808518064e6,72354.46261514013,0.015047143766982452
IME,8.324569365000001e6,231073.25980410958,0.027757983587191785
JL,8.140845e6,1.5442061507558185e6,0.18968622431158172
LN,6.592411239999999e6,4103.876628638303,0.0006225152647847108
SD,0.0,,
JB,0.0,,
NEG,2.7866343669e7,1.8517377498037065e6,0.0664506894696658
