Path,Total
HL_to_IME,-2486.1351482924924
HL_to_JL,985.1669380508582
IME_to_JL,-1076.7065469825163
IME_to_LN,3753.760347409595
JL_to_LN,1436.4917388456304
IME_to_SD,2153.507464502686
LN_to_JB,1756.6514069552586
