HL_to_IME,HL_to_JL,IME_to_JL,IME_to_LN,JL_to_LN,IME_to_SD,LN_to_JB
-3211.019314,1540.3849,570.4645805,5069.6881,1558.0017,3084.051881,2371.152976
-3211.019314,1540.3849,570.4645805,5368.45,1649.8163,3084.051881,2371.152976
-3211.019314,1664.5367,616.4428261,5368.45,1649.8163,3084.051881,2371.152976
-3594.812776,1664.5367,616.4428261,5368.45,1649.8163,2761.435242,2503.823287
-3594.812776,1664.5367,616.4428261,5396.1672,1658.3343,2959.480984,2659.757516
-3747.092251,1664.5367,616.4428261,5396.1672,1658.3343,2959.480984,2659.757516
-3747.092251,1664.5367,616.4428261,5396.1672,1658.3343,2959.480984,2659.757516
-3747.092251,1664.5367,616.4428261,5396.1672,1658.3343,2959.480984,2659.757516
-3747.092251,1664.5367,616.4428261,5396.1672,1658.3343,2959.480984,2659.757516
-3747.092251,1540.3849,570.4645805,5368.45,1649.8163,2761.435242,2659.757516
-3594.812776,1540.3849,570.4645805,5069.6881,1558.0017,2761.435242,2659.757516
-3594.812776,1233.9262,456.9709781,5069.6881,1558.0017,2761.435242,2659.757516
-3187.186347,1225.2565,453.7602297,5129.374,1576.3442,2735.818939,2526.611871
-3187.186347,1225.2565,453.7602297,5129.374,1576.3442,2735.818939,2381.015444
-3187.186347,1225.2565,453.7602297,5129.374,1576.3442,2735.818939,2381.015444
-3187.186347,1225.2565,453.7602297,5129.374,1576.3442,2735.818939,2381.015444
-3187.186347,1225.2565,453.7602297,5129.374,1576.3442,2735.818939,2381.015444
-3573.9039,1225.2565,453.7602297,5442.4889,1672.5698,2735.818939,2381.015444
-3727.489434,1542.9461,571.4130935,5442.4889,1672.5698,2735.818939,2526.611871
-3727.489434,1542.9461,571.4130935,5442.4889,1672.5698,2735.818939,2526.611871
-3727.489434,1542.9461,571.4130935,5472.1979,1681.6998,2735.818939,2526.611871
-3573.9039,1671.1826,618.904051,5472.1979,1681.6998,2735.818939,2526.611871
-3573.9039,1671.1826,618.904051,5442.4889,1672.5698,3047.319266,2526.611871
-3187.186347,1542.9461,571.4130935,5129.374,1576.3442,3047.319266,2526.611871
-3187.186347,1542.9461,571.4130935,5129.374,1576.3442,3047.319266,2381.015444
-3187.186347,1542.9461,571.4130935,5442.4889,1672.5698,3047.319266,2381.015444
-3187.186347,1671.1826,618.904051,5442.4889,1672.5698,3047.319266,2381.015444
-3573.9039,1671.1826,618.904051,5442.4889,1672.5698,2735.818939,2526.611871
-3573.9039,1671.1826,618.904051,5472.1979,1681.6998,2926.847919,2696.263176
-3727.489434,1671.1826,618.904051,5472.1979,1681.6998,2926.847919,2696.263176
-3727.489434,1671.1826,618.904051,5472.1979,1681.6998,2926.847919,2696.263176
-3727.489434,1671.1826,618.904051,5472.1979,1681.6998,2926.847919,2696.263176
-3727.489434,1671.1826,618.904051,5472.1979,1681.6998,2926.847919,2696.263176
-3727.489434,1542.9461,571.4130935,5442.4889,1672.5698,2735.818939,2696.263176
-3573.9039,1542.9461,571.4130935,5129.374,1576.3442,2735.818939,2696.263176
-3573.9039,1225.2565,453.7602297,5129.374,1576.3442,2735.818939,2696.263176
-3206.273895,1252.8751,463.9884851,5193.1247,1595.9359,2704.273393,2551.656284
-3206.273895,1252.8751,463.9884851,5193.1247,1595.9359,2704.273393,2406.395937
-3206.273895,1252.8751,463.9884851,5193.1247,1595.9359,2704.273393,2406.395937
-3206.273895,1252.8751,463.9884851,5193.1247,1595.9359,2704.273393,2406.395937
-3206.273895,1252.8751,463.9884851,5193.1247,1595.9359,2704.273393,2406.395937
-3594.493077,1252.8751,463.9884851,5499.5268,1690.0985,2704.273393,2406.395937
-3748.749327,1572.4947,582.3560733,5499.5268,1690.0985,2704.273393,2551.656284
-3748.749327,1572.4947,582.3560733,5499.5268,1690.0985,2704.273393,2551.656284
-3748.749327,1572.4947,582.3560733,5528.3043,1698.9423,2704.273393,2551.656284
-3594.493077,1701.433,630.1069739,5528.3043,1698.9423,2704.273393,2551.656284
-3594.493077,1701.433,630.1069739,5499.5268,1690.0985,3001.137826,2551.656284
-3206.273895,1572.4947,582.3560733,5193.1247,1595.9359,3001.137826,2551.656284
-3206.273895,1572.4947,582.3560733,5193.1247,1595.9359,3001.137826,2406.395937
-3206.273895,1572.4947,582.3560733,5499.5268,1690.0985,3001.137826,2406.395937
-3206.273895,1701.433,630.1069739,5499.5268,1690.0985,3001.137826,2406.395937
-3594.493077,1701.433,630.1069739,5499.5268,1690.0985,2704.273393,2551.656284
-3594.493077,1701.433,630.1069739,5528.3043,1698.9423,2886.064009,2720.950935
-3748.749327,1701.433,630.1069739,5528.3043,1698.9423,2886.064009,2720.950935
-3748.749327,1701.433,630.1069739,5528.3043,1698.9423,2886.064009,2720.950935
-3748.749327,1701.433,630.1069739,5528.3043,1698.9423,2886.064009,2720.950935
-3748.749327,1701.433,630.1069739,5528.3043,1698.9423,2886.064009,2720.950935
-3748.749327,1572.4947,582.3560733,5499.5268,1690.0985,2704.273393,2720.950935
-3594.493077,1572.4947,582.3560733,5193.1247,1595.9359,2704.273393,2720.950935
-3594.493077,1252.8751,463.9884851,5193.1247,1595.9359,2704.273393,2720.950935
-3224.631441,1270.2552,470.4250077,5197.9255,1597.4112,2707.646715,2563.175196
-3224.631441,1270.2552,470.4250077,5197.9255,1597.4112,2707.646715,2430.697481
-3224.631441,1270.2552,470.4250077,5197.9255,1597.4112,2707.646715,2430.697481
-3224.631441,1270.2552,470.4250077,5197.9255,1597.4112,2707.646715,2430.697481
-3224.631441,1270.2552,470.4250077,5197.9255,1597.4112,2707.646715,2430.697481
-3609.335038,1270.2552,470.4250077,5478.2818,1683.5695,2707.646715,2430.697481
-3762.021031,1588.8969,588.4304483,5478.2818,1683.5695,2707.646715,2563.175196
-3762.021031,1588.8969,588.4304483,5478.2818,1683.5695,2707.646715,2563.175196
-3762.021031,1588.8969,588.4304483,5503.4449,1691.3026,2707.646715,2563.175196
-3609.335038,1717.4796,636.0496364,5503.4449,1691.3026,2707.646715,2563.175196
-3609.335038,1717.4796,636.0496364,5478.2818,1683.5695,3002.188092,2563.175196
-3224.631441,1588.8969,588.4304483,5197.9255,1597.4112,3002.188092,2563.175196
-3224.631441,1588.8969,588.4304483,5197.9255,1597.4112,3002.188092,2430.697481
-3224.631441,1588.8969,588.4304483,5478.2818,1683.5695,3002.188092,2430.697481
-3224.631441,1717.4796,636.0496364,5478.2818,1683.5695,3002.188092,2430.697481
-3609.335038,1717.4796,636.0496364,5478.2818,1683.5695,2707.646715,2563.175196
-3609.335038,1717.4796,636.0496364,5503.4449,1691.3026,2887.970987,2718.905043
-3762.021031,1717.4796,636.0496364,5503.4449,1691.3026,2887.970987,2718.905043
-3762.021031,1717.4796,636.0496364,5503.4449,1691.3026,2887.970987,2718.905043
-3762.021031,1717.4796,636.0496364,5503.4449,1691.3026,2887.970987,2718.905043
-3762.021031,1717.4796,636.0496364,5503.4449,1691.3026,2887.970987,2718.905043
-3762.021031,1588.8969,588.4304483,5478.2818,1683.5695,2707.646715,2718.905043
-3609.335038,1588.8969,588.4304483,5197.9255,1597.4112,2707.646715,2718.905043
-3609.335038,1270.2552,470.4250077,5197.9255,1597.4112,2707.646715,2718.905043
-3230.262436,1274.2449,471.9025557,5158.1511,1585.1879,2700.143513,2508.662475
-3230.262436,1274.2449,471.9025557,5158.1511,1585.1879,2700.143513,2392.101144
-3230.262436,1274.2449,471.9025557,5158.1511,1585.1879,2700.143513,2392.101144
-3230.262436,1274.2449,471.9025557,5158.1511,1585.1879,2700.143513,2392.101144
-3230.262436,1274.2449,471.9025557,5158.1511,1585.1879,2700.143513,2392.101144
-3612.64932,1274.2449,471.9025557,5426.3926,1667.6231,2700.143513,2392.101144
-3764.300558,1587.4797,587.9056273,5426.3926,1667.6231,2700.143513,2508.662475
-3764.300558,1587.4797,587.9056273,5426.3926,1667.6231,2700.143513,2508.662475
-3764.300558,1587.4797,587.9056273,5449.8745,1674.8395,2700.143513,2508.662475
-3612.64932,1714.096,634.7965593,5449.8745,1674.8395,2700.143513,2508.662475
-3612.64932,1714.096,634.7965593,5426.3926,1667.6231,3010.929226,2508.662475
-3230.262436,1587.4797,587.9056273,5158.1511,1585.1879,3010.929226,2508.662475
-3230.262436,1587.4797,587.9056273,5158.1511,1585.1879,3010.929226,2392.101144
-3230.262436,1587.4797,587.9056273,5426.3926,1667.6231,3010.929226,2392.101144
-3230.262436,1714.096,634.7965593,5426.3926,1667.6231,3010.929226,2392.101144
-3612.64932,1714.096,634.7965593,5426.3926,1667.6231,2700.143513,2508.662475
-3612.64932,1714.096,634.7965593,5449.8745,1674.8395,2890.72142,2647.502011
-3764.300558,1714.096,634.7965593,5449.8745,1674.8395,2890.72142,2647.502011
-3764.300558,1714.096,634.7965593,5449.8745,1674.8395,2890.72142,2647.502011
-3764.300558,1714.096,634.7965593,5449.8745,1674.8395,2890.72142,2647.502011
-3764.300558,1714.096,634.7965593,5449.8745,1674.8395,2890.72142,2647.502011
-3764.300558,1587.4797,587.9056273,5426.3926,1667.6231,2700.143513,2647.502011
-3612.64932,1587.4797,587.9056273,5158.1511,1585.1879,2700.143513,2647.502011
-3612.64932,1274.2449,471.9025557,5158.1511,1585.1879,2700.143513,2647.502011
-3220.651124,1269.237,470.0479574,5107.7016,1569.6839,2764.220301,2466.032618
-3220.651124,1269.237,470.0479574,5107.7016,1569.6839,2764.220301,2345.735539
-3220.651124,1269.237,470.0479574,5107.7016,1569.6839,2764.220301,2345.735539
-3220.651124,1269.237,470.0479574,5107.7016,1569.6839,2764.220301,2345.735539
-3220.651124,1269.237,470.0479574,5107.7016,1569.6839,2764.220301,2345.735539
-3608.5431,1269.237,470.0479574,5386.3367,1655.3132,2764.220301,2345.735539
-3762.653193,1585.1667,587.0490258,5386.3367,1655.3132,2764.220301,2466.032618
-3762.653193,1585.1667,587.0490258,5386.3367,1655.3132,2764.220301,2466.032618
-3762.653193,1585.1667,587.0490258,5411.261,1662.9729,2764.220301,2466.032618
-3608.5431,1712.7631,634.3029266,5411.261,1662.9729,2764.220301,2466.032618
-3608.5431,1712.7631,634.3029266,5386.3367,1655.3132,3161.92836,2466.032618
-3220.651124,1585.1667,587.0490258,5107.7016,1569.6839,3161.92836,2466.032618
-3220.651124,1585.1667,587.0490258,5107.7016,1569.6839,3161.92836,2345.735539
-3220.651124,1585.1667,587.0490258,5386.3367,1655.3132,3161.92836,2345.735539
-3220.651124,1712.7631,634.3029266,5386.3367,1655.3132,3161.92836,2345.735539
-3608.5431,1712.7631,634.3029266,5386.3367,1655.3132,2764.220301,2466.032618
-3608.5431,1712.7631,634.3029266,5411.261,1662.9729,3009.664721,2608.836494
-3762.653193,1712.7631,634.3029266,5411.261,1662.9729,3009.664721,2608.836494
-3762.653193,1712.7631,634.3029266,5411.261,1662.9729,3009.664721,2608.836494
-3762.653193,1712.7631,634.3029266,5411.261,1662.9729,3009.664721,2608.836494
-3762.653193,1712.7631,634.3029266,5411.261,1662.9729,3009.664721,2608.836494
-3762.653193,1585.1667,587.0490258,5386.3367,1655.3132,2764.220301,2608.836494
-3608.5431,1585.1667,587.0490258,5107.7016,1569.6839,2764.220301,2608.836494
-3608.5431,1269.237,470.0479574,5107.7016,1569.6839,2764.220301,2608.836494
-3233.006981,1286.3303,476.3782526,5039.5578,1548.7421,2833.567318,2407.87046
-3233.006981,1286.3303,476.3782526,5039.5578,1548.7421,2833.567318,2291.908608
-3233.006981,1286.3303,476.3782526,5039.5578,1548.7421,2833.567318,2291.908608
-3233.006981,1286.3303,476.3782526,5039.5578,1548.7421,2833.567318,2291.908608
-3233.006981,1286.3303,476.3782526,5039.5578,1548.7421,2833.567318,2291.908608
-3619.959549,1286.3303,476.3782526,5298.6971,1628.3801,2833.567318,2291.908608
-3773.650054,1597.6235,591.6622508,5298.6971,1628.3801,2833.567318,2407.87046
-3773.650054,1597.6235,591.6622508,5298.6971,1628.3801,2833.567318,2407.87046
-3773.650054,1597.6235,591.6622508,5320.916,1635.2083,2833.567318,2407.87046
-3619.959549,1723.5308,638.290632,5320.916,1635.2083,2833.567318,2407.87046
-3619.959549,1723.5308,638.290632,5298.6971,1628.3801,3240.362534,2407.87046
-3233.006981,1597.6235,591.6622508,5039.5578,1548.7421,3240.362534,2407.87046
-3233.006981,1597.6235,591.6622508,5039.5578,1548.7421,3240.362534,2291.908608
-3233.006981,1597.6235,591.6622508,5298.6971,1628.3801,3240.362534,2291.908608
-3233.006981,1723.5308,638.290632,5298.6971,1628.3801,3240.362534,2291.908608
-3619.959549,1723.5308,638.290632,5298.6971,1628.3801,2833.567318,2407.87046
-3619.959549,1723.5308,638.290632,5320.916,1635.2083,3084.747668,2546.073842
-3773.650054,1723.5308,638.290632,5320.916,1635.2083,3084.747668,2546.073842
-3773.650054,1723.5308,638.290632,5320.916,1635.2083,3084.747668,2546.073842
-3773.650054,1723.5308,638.290632,5320.916,1635.2083,3084.747668,2546.073842
-3773.650054,1723.5308,638.290632,5320.916,1635.2083,3084.747668,2546.073842
-3773.650054,1597.6235,591.6622508,5298.6971,1628.3801,2833.567318,2546.073842
-3619.959549,1597.6235,591.6622508,5039.5578,1548.7421,2833.567318,2546.073842
-3619.959549,1286.3303,476.3782526,5039.5578,1548.7421,2833.567318,2546.073842
-3192.214082,1284.6947,475.7725377,5151.4364,1583.1243,2886.194438,2392.812185
-3192.214082,1284.6947,475.7725377,5151.4364,1583.1243,2886.194438,2273.002731
-3192.214082,1284.6947,475.7725377,5151.4364,1583.1243,2886.194438,2273.002731
-3192.214082,1284.6947,475.7725377,5151.4364,1583.1243,2886.194438,2273.002731
-3192.214082,1284.6947,475.7725377,5151.4364,1583.1243,2886.194438,2273.002731
-3572.434028,1284.6947,475.7725377,5414.9987,1664.1216,2886.194438,2273.002731
-3723.864603,1591.9311,589.5541545,5414.9987,1664.1216,2886.194438,2392.812185
-3723.864603,1591.9311,589.5541545,5414.9987,1664.1216,2886.194438,2392.812185
-3723.864603,1591.9311,589.5541545,5440.6733,1672.0118,2886.194438,2392.812185
-3572.434028,1715.6867,635.3856687,5440.6733,1672.0118,2886.194438,2392.812185
-3572.434028,1715.6867,635.3856687,5414.9987,1664.1216,3275.062015,2392.812185
-3192.214082,1591.9311,589.5541545,5151.4364,1583.1243,3275.062015,2392.812185
-3192.214082,1591.9311,589.5541545,5151.4364,1583.1243,3275.062015,2273.002731
-3192.214082,1591.9311,589.5541545,5414.9987,1664.1216,3275.062015,2273.002731
-3192.214082,1715.6867,635.3856687,5414.9987,1664.1216,3275.062015,2273.002731
-3572.434028,1715.6867,635.3856687,5414.9987,1664.1216,2886.194438,2392.812185
-3572.434028,1715.6867,635.3856687,5440.6733,1672.0118,3126.058631,2531.869739
-3723.864603,1715.6867,635.3856687,5440.6733,1672.0118,3126.058631,2531.869739
-3723.864603,1715.6867,635.3856687,5440.6733,1672.0118,3126.058631,2531.869739
-3723.864603,1715.6867,635.3856687,5440.6733,1672.0118,3126.058631,2531.869739
-3723.864603,1715.6867,635.3856687,5440.6733,1672.0118,3126.058631,2531.869739
-3723.864603,1591.9311,589.5541545,5414.9987,1664.1216,2886.194438,2531.869739
-3572.434028,1591.9311,589.5541545,5151.4364,1583.1243,2886.194438,2531.869739
-3572.434028,1284.6947,475.7725377,5151.4364,1583.1243,2886.194438,2531.869739
-3194.34589,1265.3146,468.5953044,5122.3027,1574.1711,2847.131384,2383.025206
-3194.34589,1265.3146,468.5953044,5122.3027,1574.1711,2847.131384,2262.440105
-3194.34589,1265.3146,468.5953044,5122.3027,1574.1711,2847.131384,2262.440105
-3194.34589,1265.3146,468.5953044,5122.3027,1574.1711,2847.131384,2262.440105
-3194.34589,1265.3146,468.5953044,5122.3027,1574.1711,2847.131384,2262.440105
-3576.646178,1265.3146,468.5953044,5387.3708,1655.631,2847.131384,2262.440105
-3729.005943,1580.8577,585.4532346,5387.3708,1655.631,2847.131384,2383.025206
-3729.005943,1580.8577,585.4532346,5387.3708,1655.631,2847.131384,2383.025206
-3729.005943,1580.8577,585.4532346,5413.2543,1663.5855,2847.131384,2383.025206
-3576.646178,1707.6344,632.4035958,5413.2543,1663.5855,2847.131384,2383.025206
-3576.646178,1707.6344,632.4035958,5387.3708,1655.631,3194.352606,2383.025206
-3194.34589,1580.8577,585.4532346,5122.3027,1574.1711,3194.352606,2383.025206
-3194.34589,1580.8577,585.4532346,5122.3027,1574.1711,3194.352606,2262.440105
-3194.34589,1580.8577,585.4532346,5387.3708,1655.631,3194.352606,2262.440105
-3194.34589,1707.6344,632.4035958,5387.3708,1655.631,3194.352606,2262.440105
-3576.646178,1707.6344,632.4035958,5387.3708,1655.631,2847.131384,2383.025206
-3576.646178,1707.6344,632.4035958,5413.2543,1663.5855,3060.707859,2522.905868
-3729.005943,1707.6344,632.4035958,5413.2543,1663.5855,3060.707859,2522.905868
-3729.005943,1707.6344,632.4035958,5413.2543,1663.5855,3060.707859,2522.905868
-3729.005943,1707.6344,632.4035958,5413.2543,1663.5855,3060.707859,2522.905868
-3729.005943,1707.6344,632.4035958,5413.2543,1663.5855,3060.707859,2522.905868
-3729.005943,1580.8577,585.4532346,5387.3708,1655.631,2847.131384,2522.905868
-3576.646178,1580.8577,585.4532346,5122.3027,1574.1711,2847.131384,2522.905868
-3576.646178,1265.3146,468.5953044,5122.3027,1574.1711,2847.131384,2522.905868
-3206.28186,1261.0743,467.0249889,5170.9673,1589.1265,2754.486206,2404.223453
-3206.28186,1261.0743,467.0249889,5170.9673,1589.1265,2754.486206,2285.30158
-3206.28186,1261.0743,467.0249889,5170.9673,1589.1265,2754.486206,2285.30158
-3206.28186,1261.0743,467.0249889,5170.9673,1589.1265,2754.486206,2285.30158
-3206.28186,1261.0743,467.0249889,5170.9673,1589.1265,2754.486206,2285.30158
-3586.884802,1261.0743,467.0249889,5454.8194,1676.3591,2754.486206,2285.30158
-3738.486435,1581.922,585.8473926,5454.8194,1676.3591,2754.486206,2404.223453
-3738.486435,1581.922,585.8473926,5454.8194,1676.3591,2754.486206,2404.223453
-3738.486435,1581.922,585.8473926,5483.3096,1685.1147,2754.486206,2404.223453
-3586.884802,1710.628,633.5122277,5483.3096,1685.1147,2754.486206,2404.223453
-3586.884802,1710.628,633.5122277,5454.8194,1676.3591,3060.068216,2404.223453
-3206.28186,1581.922,585.8473926,5170.9673,1589.1265,3060.068216,2404.223453
-3206.28186,1581.922,585.8473926,5170.9673,1589.1265,3060.068216,2285.30158
-3206.28186,1581.922,585.8473926,5454.8194,1676.3591,3060.068216,2285.30158
-3206.28186,1710.628,633.5122277,5454.8194,1676.3591,3060.068216,2285.30158
-3586.884802,1710.628,633.5122277,5454.8194,1676.3591,2754.486206,2404.223453
-3586.884802,1710.628,633.5122277,5483.3096,1685.1147,2941.779468,2542.339115
-3738.486435,1710.628,633.5122277,5483.3096,1685.1147,2941.779468,2542.339115
-3738.486435,1710.628,633.5122277,5483.3096,1685.1147,2941.779468,2542.339115
-3738.486435,1710.628,633.5122277,5483.3096,1685.1147,2941.779468,2542.339115
-3738.486435,1710.628,633.5122277,5483.3096,1685.1147,2941.779468,2542.339115
-3738.486435,1581.922,585.8473926,5454.8194,1676.3591,2754.486206,2542.339115
-3586.884802,1581.922,585.8473926,5170.9673,1589.1265,2754.486206,2542.339115
-3586.884802,1261.0743,467.0249889,5170.9673,1589.1265,2754.486206,2542.339115
-3137.632268,1253.6925,463.0756146,4993.1632,1526.0606,2852.795647,2476.785343
-3137.632268,1253.6925,463.0756146,4993.1632,1526.0606,2852.795647,2353.887042
-3137.632268,1253.6925,463.0756146,4993.1632,1526.0606,2852.795647,2353.887042
-3137.632268,1253.6925,463.0756146,4993.1632,1526.0606,2852.795647,2353.887042
-3137.632268,1253.6925,463.0756146,4993.1632,1526.0606,2852.795647,2353.887042
-3499.324522,1253.6925,463.0756146,5265.5001,1609.2949,2852.795647,2353.887042
-3643.020953,1560.1733,576.2802391,5265.5001,1609.2949,2852.795647,2476.785343
-3643.020953,1560.1733,576.2802391,5265.5001,1609.2949,2852.795647,2476.785343
-3643.020953,1560.1733,576.2802391,5292.8327,1617.6486,2852.795647,2476.785343
-3499.324522,1683.5091,621.8367121,5292.8327,1617.6486,2852.795647,2476.785343
-3499.324522,1683.5091,621.8367121,5265.5001,1609.2949,3145.389021,2476.785343
-3137.632268,1560.1733,576.2802391,4993.1632,1526.0606,3145.389021,2476.785343
-3137.632268,1560.1733,576.2802391,4993.1632,1526.0606,3145.389021,2353.887042
-3137.632268,1560.1733,576.2802391,5265.5001,1609.2949,3145.389021,2353.887042
-3137.632268,1683.5091,621.8367121,5265.5001,1609.2949,3145.389021,2353.887042
-3499.324522,1683.5091,621.8367121,5265.5001,1609.2949,2852.795647,2476.785343
-3499.324522,1683.5091,621.8367121,5292.8327,1617.6486,3034.209397,2619.310903
-3643.020953,1683.5091,621.8367121,5292.8327,1617.6486,3034.209397,2619.310903
-3643.020953,1683.5091,621.8367121,5292.8327,1617.6486,3034.209397,2619.310903
-3643.020953,1683.5091,621.8367121,5292.8327,1617.6486,3034.209397,2619.310903
-3643.020953,1683.5091,621.8367121,5292.8327,1617.6486,3034.209397,2619.310903
-3643.020953,1560.1733,576.2802391,5265.5001,1609.2949,2852.795647,2619.310903
-3499.324522,1560.1733,576.2802391,4993.1632,1526.0606,2852.795647,2619.310903
-3499.324522,1253.6925,463.0756146,4993.1632,1526.0606,2852.795647,2619.310903
-3158.18537,1252.8368,462.7595216,5005.1979,1529.7388,2858.962765,2488.511459
-3158.18537,1252.8368,462.7595216,5005.1979,1529.7388,2858.962765,2373.982161
-3158.18537,1252.8368,462.7595216,5005.1979,1529.7388,2858.962765,2373.982161
-3158.18537,1252.8368,462.7595216,5005.1979,1529.7388,2858.962765,2373.982161
-3158.18537,1252.8368,462.7595216,5005.1979,1529.7388,2858.962765,2373.982161
-3519.992705,1252.8368,462.7595216,5266.3959,1609.5687,2858.962765,2373.982161
-3663.740542,1554.6514,574.240623,5266.3959,1609.5687,2858.962765,2488.511459
-3663.740542,1554.6514,574.240623,5266.3959,1609.5687,2858.962765,2488.511459
-3663.740542,1554.6514,574.240623,5292.1828,1617.45,2858.962765,2488.511459
-3519.992705,1676.2913,619.1706647,5292.1828,1617.45,2858.962765,2488.511459
-3519.992705,1676.2913,619.1706647,5266.3959,1609.5687,3199.673569,2488.511459
-3158.18537,1554.6514,574.240623,5005.1979,1529.7388,3199.673569,2488.511459
-3158.18537,1554.6514,574.240623,5005.1979,1529.7388,3199.673569,2373.982161
-3158.18537,1554.6514,574.240623,5266.3959,1609.5687,3199.673569,2373.982161
-3158.18537,1676.2913,619.1706647,5266.3959,1609.5687,3199.673569,2373.982161
-3519.992705,1676.2913,619.1706647,5266.3959,1609.5687,2858.962765,2488.511459
-3519.992705,1676.2913,619.1706647,5292.1828,1617.45,3070.754139,2622.155908
-3663.740542,1676.2913,619.1706647,5292.1828,1617.45,3070.754139,2622.155908
-3663.740542,1676.2913,619.1706647,5292.1828,1617.45,3070.754139,2622.155908
-3663.740542,1676.2913,619.1706647,5292.1828,1617.45,3070.754139,2622.155908
-3663.740542,1676.2913,619.1706647,5292.1828,1617.45,3070.754139,2622.155908
-3663.740542,1554.6514,574.240623,5266.3959,1609.5687,2858.962765,2622.155908
-3519.992705,1554.6514,574.240623,5005.1979,1529.7388,2858.962765,2622.155908
-3519.992705,1252.8368,462.7595216,5005.1979,1529.7388,2858.962765,2622.155908
-3160.598321,1240.2449,458.1084799,4991.8789,1525.6681,2875.75186,2474.571575
-3160.598321,1240.2449,458.1084799,4991.8789,1525.6681,2875.75186,2367.883488
-3160.598321,1240.2449,458.1084799,4991.8789,1525.6681,2875.75186,2367.883488
-3160.598321,1240.2449,458.1084799,4991.8789,1525.6681,2875.75186,2367.883488
-3160.598321,1240.2449,458.1084799,4991.8789,1525.6681,2875.75186,2367.883488
-3531.119203,1240.2449,458.1084799,5259.1434,1607.3521,2875.75186,2367.883488
-3678.758976,1546.9455,571.3942854,5259.1434,1607.3521,2875.75186,2474.571575
-3678.758976,1546.9455,571.3942854,5259.1434,1607.3521,2875.75186,2474.571575
-3678.758976,1546.9455,571.3942854,5285.7721,1615.4907,2875.75186,2474.571575
-3531.119203,1670.3613,616.9802834,5285.7721,1615.4907,2875.75186,2474.571575
-3531.119203,1670.3613,616.9802834,5259.1434,1607.3521,3223.033562,2474.571575
-3160.598321,1546.9455,571.3942854,4991.8789,1525.6681,3223.033562,2474.571575
-3160.598321,1546.9455,571.3942854,4991.8789,1525.6681,3223.033562,2367.883488
-3160.598321,1546.9455,571.3942854,5259.1434,1607.3521,3223.033562,2367.883488
-3160.598321,1670.3613,616.9802834,5259.1434,1607.3521,3223.033562,2367.883488
-3531.119203,1670.3613,616.9802834,5259.1434,1607.3521,2875.75186,2474.571575
-3531.119203,1670.3613,616.9802834,5285.7721,1615.4907,3091.691653,2599.895009
-3678.758976,1670.3613,616.9802834,5285.7721,1615.4907,3091.691653,2599.895009
-3678.758976,1670.3613,616.9802834,5285.7721,1615.4907,3091.691653,2599.895009
-3678.758976,1670.3613,616.9802834,5285.7721,1615.4907,3091.691653,2599.895009
-3678.758976,1670.3613,616.9802834,5285.7721,1615.4907,3091.691653,2599.895009
-3678.758976,1546.9455,571.3942854,5259.1434,1607.3521,2875.75186,2599.895009
-3531.119203,1546.9455,571.3942854,4991.8789,1525.6681,2875.75186,2599.895009
-3531.119203,1240.2449,458.1084799,4991.8789,1525.6681,2875.75186,2599.895009
-3162.123073,1235.7344,456.442424,4985.3712,1523.6791,2888.503408,2434.521627
-3162.123073,1235.7344,456.442424,4985.3712,1523.6791,2888.503408,2328.574306
-3162.123073,1235.7344,456.442424,4985.3712,1523.6791,2888.503408,2328.574306
-3162.123073,1235.7344,456.442424,4985.3712,1523.6791,2888.503408,2328.574306
-3162.123073,1235.7344,456.442424,4985.3712,1523.6791,2888.503408,2328.574306
-3533.896914,1235.7344,456.442424,5266.0762,1609.471,2888.503408,2328.574306
-3682.096337,1539.9694,568.8175238,5266.0762,1609.471,2888.503408,2434.521627
-3682.096337,1539.9694,568.8175238,5266.0762,1609.471,2888.503408,2434.521627
-3682.096337,1539.9694,568.8175238,5294.57,1618.1796,2888.503408,2434.521627
-3533.896914,1662.4884,614.0723008,5294.57,1618.1796,2888.503408,2434.521627
-3533.896914,1662.4884,614.0723008,5266.0762,1609.471,3214.517198,2434.521627
-3162.123073,1539.9694,568.8175238,4985.3712,1523.6791,3214.517198,2434.521627
-3162.123073,1539.9694,568.8175238,4985.3712,1523.6791,3214.517198,2328.574306
-3162.123073,1539.9694,568.8175238,5266.0762,1609.471,3214.517198,2328.574306
-3162.123073,1662.4884,614.0723008,5266.0762,1609.471,3214.517198,2328.574306
-3533.896914,1662.4884,614.0723008,5266.0762,1609.471,2888.503408,2434.521627
-3533.896914,1662.4884,614.0723008,5294.57,1618.1796,3091.016084,2559.058976
-3682.096337,1662.4884,614.0723008,5294.57,1618.1796,3091.016084,2559.058976
-3682.096337,1662.4884,614.0723008,5294.57,1618.1796,3091.016084,2559.058976
-3682.096337,1662.4884,614.0723008,5294.57,1618.1796,3091.016084,2559.058976
-3682.096337,1662.4884,614.0723008,5294.57,1618.1796,3091.016084,2559.058976
-3682.096337,1539.9694,568.8175238,5266.0762,1609.471,2888.503408,2559.058976
-3533.896914,1539.9694,568.8175238,4985.3712,1523.6791,2888.503408,2559.058976
-3533.896914,1235.7344,456.442424,4985.3712,1523.6791,2888.503408,2559.058976
-3180.2982,1231.0912,454.7273661,4999.9807,1528.1442,2881.324585,2432.020932
-3180.2982,1231.0912,454.7273661,4999.9807,1528.1442,2881.324585,2327.315872
-3180.2982,1231.0912,454.7273661,4999.9807,1528.1442,2881.324585,2327.315872
