Path,Total
HL_to_IME,-2633.3616023373447
HL_to_JL,1001.2607714096121
IME_to_JL,-1029.900676332474
IME_to_LN,3837.539287186215
JL_to_LN,1402.3151609481824
IME_to_SD,2152.9659736453727
LN_to_JB,1756.6514069552586
