Region,TotalPotentials,TotalCurtailments,Curtailment_rate
HL,5.577978444000001e6,644321.9003854473,0.11551172290357585
IME,1.5163926692999998e7,2.5193657414096594e6,0.16614204172937963
JL,9.363135e6,2.701504859791914e6,0.2885256764739496
LN,9.926800915000001e6,6424.373267638439,0.0006471745855133268
SD,0.0,,
JB,0.0,,
NEG,4.0031841052e7,5.871616874854659e6,0.14667366577589144
