Region,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,1.7960481614565162e6,5.473832372971986e6,3.081780507935085e6,802.0000000000002,189260.84937695216,0.0
IME,2.391478575672659e6,6.689313992900995e6,1.0067080489118088e7,0.0,30234.749750400017,0.0
JL,1.3770374431626268e6,3.7712464328711275e6,5.181129362924597e6,0.0,730037.6442714387,0.0
LN,1.834077088484488e6,9.750489311558656e6,8.0846074556819005e6,450.00000000000017,162790.26806784002,6.768228691580726e6
SD,0.0,0.0,0.0,0.0,0.0,0.0
JB,0.0,0.0,0.0,0.0,0.0,0.0
