Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,117579.71841254334,492845.29999999993,1.5396747437071695e6,380534.8799999999,0.0,64354.83866279997,
IME,205283.17882168974,649302.3239999998,3.0728746259317924e6,633656.1279999998,,6546.75550112,
JL,85390.66612953435,449284.5205440909,1.4643423666348772e6,1.171755e6,,341287.35910734005,
LN,84771.8177434028,463078.165,3.6267964142226996e6,1.2633830999999992e6,0.0,72198.83659968,1.7359969417901442e6
SD,,,0.0,,,,
JB,,,0.0,,,,
