Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,995940.184,995940.1839999999,5.820766091346741e-11,5.844493660220402e-17
IME,1.9191893769999999e6,1.9140049175063767e6,5184.459493623115,0.0027013798407571716
JL,2.58477e6,1.7060727099596446e6,878697.2900403554,0.3399518293853439
LN,2.33782123e6,2.3338506750941323e6,3970.5549058678444,0.0016983997129104025
SD,0.0,0.0,0.0,NaN
JB,0.0,0.0,0.0,NaN
