Path,Total
HL_to_IME,-2521.686728276936
HL_to_JL,971.6649473734155
IME_to_JL,-1084.3842304338798
IME_to_LN,3712.027137913441
JL_to_LN,1434.865747370329
IME_to_SD,2153.507464502686
LN_to_JB,1756.6514069552586
