hour,tech,dispatch,zone,period
1,net_export,-1e-10,hl,2021 week 12
2,net_export,-1e-10,hl,2021 week 12
3,net_export,-1e-10,hl,2021 week 12
4,net_export,-1e-10,hl,2021 week 12
5,net_export,-1e-10,hl,2021 week 12
6,net_export,-1e-10,hl,2021 week 12
7,net_export,-1e-10,hl,2021 week 12
8,net_export,-1e-10,hl,2021 week 12
9,net_export,-1e-10,hl,2021 week 12
10,net_export,-1e-10,hl,2021 week 12
11,net_export,-1e-10,hl,2021 week 12
12,net_export,-1e-10,hl,2021 week 12
13,net_export,-1e-10,hl,2021 week 12
14,net_export,-1e-10,hl,2021 week 12
15,net_export,-1e-10,hl,2021 week 12
16,net_export,-1e-10,hl,2021 week 12
17,net_export,-1e-10,hl,2021 week 12
18,net_export,-1e-10,hl,2021 week 12
19,net_export,-1e-10,hl,2021 week 12
20,net_export,-1e-10,hl,2021 week 12
21,net_export,-1e-10,hl,2021 week 12
22,net_export,-1e-10,hl,2021 week 12
23,net_export,-1e-10,hl,2021 week 12
24,net_export,-1e-10,hl,2021 week 12
25,net_export,-1e-10,hl,2021 week 12
26,net_export,-1e-10,hl,2021 week 12
27,net_export,-1e-10,hl,2021 week 12
28,net_export,-1e-10,hl,2021 week 12
29,net_export,-1e-10,hl,2021 week 12
30,net_export,-1e-10,hl,2021 week 12
31,net_export,-1e-10,hl,2021 week 12
32,net_export,-1e-10,hl,2021 week 12
33,net_export,-1e-10,hl,2021 week 12
34,net_export,-1e-10,hl,2021 week 12
35,net_export,-1e-10,hl,2021 week 12
36,net_export,-1e-10,hl,2021 week 12
37,net_export,-1e-10,hl,2021 week 12
38,net_export,-1e-10,hl,2021 week 12
39,net_export,-1e-10,hl,2021 week 12
40,net_export,-1e-10,hl,2021 week 12
41,net_export,-1e-10,hl,2021 week 12
42,net_export,-1e-10,hl,2021 week 12
43,net_export,-1e-10,hl,2021 week 12
44,net_export,-1e-10,hl,2021 week 12
45,net_export,-1e-10,hl,2021 week 12
46,net_export,-1e-10,hl,2021 week 12
47,net_export,-1e-10,hl,2021 week 12
48,net_export,-1e-10,hl,2021 week 12
49,net_export,-1e-10,hl,2021 week 12
50,net_export,-1e-10,hl,2021 week 12
51,net_export,-1e-10,hl,2021 week 12
52,net_export,-1e-10,hl,2021 week 12
53,net_export,-1e-10,hl,2021 week 12
54,net_export,-1e-10,hl,2021 week 12
55,net_export,-1e-10,hl,2021 week 12
56,net_export,-1e-10,hl,2021 week 12
57,net_export,-1e-10,hl,2021 week 12
58,net_export,-1e-10,hl,2021 week 12
59,net_export,-1e-10,hl,2021 week 12
60,net_export,-1e-10,hl,2021 week 12
61,net_export,-1e-10,hl,2021 week 12
62,net_export,-1e-10,hl,2021 week 12
63,net_export,-1e-10,hl,2021 week 12
64,net_export,-1e-10,hl,2021 week 12
65,net_export,-1e-10,hl,2021 week 12
66,net_export,-1e-10,hl,2021 week 12
67,net_export,-1e-10,hl,2021 week 12
68,net_export,-1e-10,hl,2021 week 12
69,net_export,-1e-10,hl,2021 week 12
70,net_export,-1e-10,hl,2021 week 12
71,net_export,-1e-10,hl,2021 week 12
72,net_export,-1e-10,hl,2021 week 12
73,net_export,-1e-10,hl,2021 week 12
74,net_export,-1e-10,hl,2021 week 12
75,net_export,-1e-10,hl,2021 week 12
76,net_export,-1e-10,hl,2021 week 12
77,net_export,-1e-10,hl,2021 week 12
78,net_export,-1e-10,hl,2021 week 12
79,net_export,-1e-10,hl,2021 week 12
80,net_export,-1e-10,hl,2021 week 12
81,net_export,-1e-10,hl,2021 week 12
82,net_export,-1e-10,hl,2021 week 12
83,net_export,-1e-10,hl,2021 week 12
84,net_export,-1e-10,hl,2021 week 12
85,net_export,-1e-10,hl,2021 week 12
86,net_export,-1e-10,hl,2021 week 12
87,net_export,-1e-10,hl,2021 week 12
88,net_export,-1e-10,hl,2021 week 12
89,net_export,-1e-10,hl,2021 week 12
90,net_export,-1e-10,hl,2021 week 12
91,net_export,-1e-10,hl,2021 week 12
92,net_export,-1e-10,hl,2021 week 12
93,net_export,-1e-10,hl,2021 week 12
94,net_export,-1e-10,hl,2021 week 12
95,net_export,-1e-10,hl,2021 week 12
96,net_export,-1e-10,hl,2021 week 12
97,net_export,-1e-10,hl,2021 week 12
98,net_export,-1e-10,hl,2021 week 12
99,net_export,-1e-10,hl,2021 week 12
100,net_export,-1e-10,hl,2021 week 12
101,net_export,-1e-10,hl,2021 week 12
102,net_export,-1e-10,hl,2021 week 12
103,net_export,-1e-10,hl,2021 week 12
104,net_export,-1e-10,hl,2021 week 12
105,net_export,-1e-10,hl,2021 week 12
106,net_export,-1e-10,hl,2021 week 12
107,net_export,-1e-10,hl,2021 week 12
108,net_export,-1e-10,hl,2021 week 12
109,net_export,-1e-10,hl,2021 week 12
110,net_export,-1e-10,hl,2021 week 12
111,net_export,-1e-10,hl,2021 week 12
112,net_export,-1e-10,hl,2021 week 12
113,net_export,-1e-10,hl,2021 week 12
114,net_export,-1e-10,hl,2021 week 12
115,net_export,-1e-10,hl,2021 week 12
116,net_export,-1e-10,hl,2021 week 12
117,net_export,-1e-10,hl,2021 week 12
118,net_export,-1e-10,hl,2021 week 12
119,net_export,-1e-10,hl,2021 week 12
120,net_export,-1e-10,hl,2021 week 12
121,net_export,-1e-10,hl,2021 week 12
122,net_export,-1e-10,hl,2021 week 12
123,net_export,-1e-10,hl,2021 week 12
124,net_export,-1e-10,hl,2021 week 12
125,net_export,-1e-10,hl,2021 week 12
126,net_export,-1e-10,hl,2021 week 12
127,net_export,-1e-10,hl,2021 week 12
128,net_export,-1e-10,hl,2021 week 12
129,net_export,-1e-10,hl,2021 week 12
130,net_export,-1e-10,hl,2021 week 12
131,net_export,-1e-10,hl,2021 week 12
132,net_export,-1e-10,hl,2021 week 12
133,net_export,-1e-10,hl,2021 week 12
134,net_export,-1e-10,hl,2021 week 12
135,net_export,-1e-10,hl,2021 week 12
136,net_export,-1e-10,hl,2021 week 12
137,net_export,-1e-10,hl,2021 week 12
138,net_export,-1e-10,hl,2021 week 12
139,net_export,-1e-10,hl,2021 week 12
140,net_export,-1e-10,hl,2021 week 12
141,net_export,-1e-10,hl,2021 week 12
142,net_export,-1e-10,hl,2021 week 12
143,net_export,-1e-10,hl,2021 week 12
144,net_export,-1e-10,hl,2021 week 12
145,net_export,-1e-10,hl,2021 week 12
146,net_export,-1e-10,hl,2021 week 12
147,net_export,-1e-10,hl,2021 week 12
148,net_export,-1e-10,hl,2021 week 12
149,net_export,-1e-10,hl,2021 week 12
150,net_export,-1e-10,hl,2021 week 12
151,net_export,-1e-10,hl,2021 week 12
152,net_export,-1e-10,hl,2021 week 12
153,net_export,-1e-10,hl,2021 week 12
154,net_export,-1e-10,hl,2021 week 12
155,net_export,-1e-10,hl,2021 week 12
156,net_export,-1e-10,hl,2021 week 12
157,net_export,-1e-10,hl,2021 week 12
158,net_export,-1e-10,hl,2021 week 12
159,net_export,-1e-10,hl,2021 week 12
160,net_export,-1e-10,hl,2021 week 12
161,net_export,-1e-10,hl,2021 week 12
162,net_export,-1e-10,hl,2021 week 12
163,net_export,-1e-10,hl,2021 week 12
164,net_export,-1e-10,hl,2021 week 12
165,net_export,-1e-10,hl,2021 week 12
166,net_export,-1e-10,hl,2021 week 12
167,net_export,-1e-10,hl,2021 week 12
168,net_export,-1e-10,hl,2021 week 12
1,charge,-1e-10,hl,2021 week 12
2,charge,-1e-10,hl,2021 week 12
3,charge,-1e-10,hl,2021 week 12
4,charge,-1e-10,hl,2021 week 12
5,charge,-1e-10,hl,2021 week 12
6,charge,-1e-10,hl,2021 week 12
7,charge,-1e-10,hl,2021 week 12
8,charge,-1e-10,hl,2021 week 12
9,charge,-1e-10,hl,2021 week 12
10,charge,-1e-10,hl,2021 week 12
11,charge,-1e-10,hl,2021 week 12
12,charge,-1e-10,hl,2021 week 12
13,charge,-1e-10,hl,2021 week 12
14,charge,-1e-10,hl,2021 week 12
15,charge,-1e-10,hl,2021 week 12
16,charge,-1e-10,hl,2021 week 12
17,charge,-1e-10,hl,2021 week 12
18,charge,-1e-10,hl,2021 week 12
19,charge,-1e-10,hl,2021 week 12
20,charge,-1e-10,hl,2021 week 12
21,charge,-1e-10,hl,2021 week 12
22,charge,-1e-10,hl,2021 week 12
23,charge,-1e-10,hl,2021 week 12
24,charge,-1e-10,hl,2021 week 12
25,charge,-1e-10,hl,2021 week 12
26,charge,-1e-10,hl,2021 week 12
27,charge,-1e-10,hl,2021 week 12
