Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,$/MWh,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6
,,,,,311,16049.92586,17066.31331,12690.98063,44357.49866,3034.542544,2658.760649
,,,,,312,14536.73327,15910.33156,11650.68812,41559.02899,3034.542544,2658.760649
,,,,,313,14061.35621,15262.30443,10944.03794,39885.60987,3077.129813,2536.550403
,,,,,314,13916.15335,15029.19281,10714.9579,39070.76555,3077.129813,2401.030336
,,,,,315,13916.15335,15029.19281,10714.9579,38072.0568,3077.129813,2401.030336
,,,,,316,13916.15335,15029.19281,10714.9579,38072.0568,3077.129813,2401.030336
,,,,,317,14478.54294,15065.9719,10714.9579,38072.0568,3077.129813,2401.030336
,,,,,318,17030.14058,16328.27222,12328.27423,39435.2581,3077.129813,2401.030336
,,,,,319,18649.65767,18115.89219,13321.55751,41372.86621,3077.129813,2536.550403
,,,,,320,18348.98147,17805.61762,13554.07239,40814.72506,3077.129813,2536.550403
,,,,,321,19059.071,17644.25742,14514.37537,43035.16725,3077.129813,2536.550403
,,,,,322,19489.31852,17903.0144,15228.74797,45397.30279,3077.129813,2536.550403
,,,,,323,20610.37243,19030.55925,16580.44098,46333.11487,3584.046473,2536.550403
,,,,,324,20308.40586,19306.83009,15092.85546,44944.32612,3584.046473,2536.550403
,,,,,325,18614.06706,18152.76348,14812.46217,44046.79721,3584.046473,2401.030336
,,,,,326,18851.5054,17606.78987,15164.26715,45226.30029,3584.046473,2401.030336
,,,,,327,18813.69343,18201.78903,15003.3652,45365.60867,3584.046473,2401.030336
,,,,,328,19254.26883,18161.61154,15391.61728,45680.95041,3077.129813,2536.550403
,,,,,329,21732.38607,18667.65997,15731.17046,45460.36281,3391.415893,2695.732508
,,,,,330,20993.87187,20204.00308,15423.91754,44009.07399,3391.415893,2695.732508
,,,,,331,19519.95736,19858.89844,14724.63748,43332.8267,3391.415893,2695.732508
,,,,,332,20128.80976,19502.08185,15314.21092,44208.60873,3391.415893,2695.732508
,,,,,333,19268.59012,19115.18965,14894.75738,44584.54153,3391.415893,2695.732508
,,,,,334,17678.99933,18862.90546,14004.17224,47669.79693,3077.129813,2695.732508
,,,,,335,16055.80571,17288.54066,12723.09589,44493.40475,3077.129813,2695.732508
,,,,,336,14500.32387,16167.77869,11633.07025,41599.14947,3077.129813,2695.732508
,,,,,337,14083.37366,14773.94478,11038.95822,40199.15687,3109.641951,2532.588913
,,,,,338,13941.05195,14537.4062,10807.37966,39385.50698,3109.641951,2396.480275
,,,,,339,13941.05195,14537.4062,10807.37966,38388.61845,3109.641951,2396.480275
,,,,,340,13941.05195,14537.4062,10807.37966,38388.61845,3109.641951,2396.480275
,,,,,341,14496.58824,14575.18172,10807.37966,38388.61845,3109.641951,2396.480275
,,,,,342,17023.89146,15853.10888,12432.75196,39749.46524,3109.641951,2396.480275
,,,,,343,18627.98862,17662.85897,13432.89334,41684.23312,3109.641951,2532.588913
,,,,,344,18330.1752,17348.74331,13667.01361,41126.91012,3109.641951,2532.588913
,,,,,345,19033.504,17185.38552,14633.94699,43344.09749,3109.641951,2532.588913
,,,,,346,19459.65498,17447.34583,15353.25196,45702.77051,3109.641951,2532.588913
,,,,,347,20570.03497,18588.8493,16709.01886,46637.21084,3621.02338,2532.588913
,,,,,348,20270.9435,18868.54028,15216.42119,45250.45783,3621.02338,2532.588913
,,,,,349,18592.73685,17700.18672,14934.09192,44354.24456,3621.02338,2396.480275
,,,,,350,18827.91465,17147.45415,15288.32594,45532.01868,3621.02338,2396.480275
,,,,,351,18790.46256,17749.81919,15126.31305,45671.12285,3621.02338,2396.480275
,,,,,352,19226.84325,17709.14432,15517.2458,45986.00235,3109.641951,2532.588913
,,,,,353,21686.91041,18221.45745,15859.14343,45765.7381,3426.742514,2692.401366
,,,,,354,20949.88294,19775.05707,15549.76908,44316.57663,3426.742514,2692.401366
,,,,,355,19490.00202,19427.44305,14845.66085,43641.32062,3426.742514,2692.401366
,,,,,356,20093.05735,19066.20919,15439.30499,44515.81889,3426.742514,2692.401366
,,,,,357,19241.02804,18674.5274,15016.95534,44891.20063,3426.742514,2692.401366
,,,,,358,17666.5722,18419.12001,14120.22118,47973.3226,3109.641951,2692.401366
,,,,,359,16058.83347,16825.26512,12830.29965,44800.19744,3109.641951,2692.401366
,,,,,360,14518.1618,15690.62849,11732.74795,41910.18469,3109.641951,2692.401366
,,,,,361,14046.05736,14272.44721,11211.85737,40340.44302,3181.314716,2518.588535
,,,,,362,13908.47627,14018.78637,10992.85532,39514.47668,3181.314716,2379.979391
,,,,,363,13908.47627,14022.88721,10992.85532,38498.81885,3181.314716,2379.979391
,,,,,364,13908.47627,14018.78637,10992.85532,38498.81885,3181.314716,2379.979391
,,,,,365,14452.73621,14062.50165,10992.85532,38498.81885,3181.314716,2379.979391
,,,,,366,16940.06555,15412.32555,12557.54286,39883.94428,3181.314716,2379.979391
,,,,,367,18518.79103,17323.89297,13523.16333,41847.99931,3181.314716,2518.588535
,,,,,368,18225.68803,16992.10502,13749.2027,41282.23995,3181.314716,2518.588535
,,,,,369,18917.89238,16819.55666,14682.76136,43532.98953,3181.314716,2518.588535
,,,,,370,19337.30298,17096.25496,15377.23877,45927.36647,3181.314716,2518.588535
,,,,,371,20430.12037,18301.97992,16712.49938,46875.9517,3681.261742,2518.588535
,,,,,372,20135.75951,18597.40644,15245.13085,45468.207,3681.261742,2518.588535
,,,,,373,18484.09687,17363.32079,14972.54648,44558.42749,3681.261742,2379.979391
,,,,,374,18715.55478,16779.49125,15314.55374,45754.02992,3681.261742,2379.979391
,,,,,375,18678.69519,17415.74561,15158.13289,45895.23975,3681.261742,2379.979391
,,,,,376,19108.17351,17372.78235,15535.5722,46214.88567,3181.314716,2518.588535
,,,,,377,21538.54155,17913.91844,15865.66887,45991.28722,3491.200866,2681.048945
,,,,,378,20803.96037,19546.87782,15566.9729,44520.18937,3491.200866,2681.048945
,,,,,379,19367.17006,19187.75332,14887.1677,43834.71182,3491.200866,2681.048945
,,,,,380,19960.68705,18806.19629,15460.32159,44722.44762,3491.200866,2681.048945
,,,,,381,19122.13406,18392.47831,15052.54978,45103.51162,3491.200866,2681.048945
,,,,,382,17572.58106,18122.70159,14186.76733,48217.94413,3181.314716,2681.048945
,,,,,383,15990.2717,16439.17572,12941.36878,45011.13089,3181.314716,2681.048945
,,,,,384,14473.96854,15240.70395,11881.70022,42077.37117,3181.314716,2681.048945
,,,,,385,13822.20617,14183.99056,11323.56953,40394.38558,3217.250719,2528.446796
,,,,,386,13678.23393,13922.5235,11096.04262,39543.05883,3217.250719,2381.13073
,,,,,387,13678.23393,13928.32262,11096.04262,38488.75375,3217.250719,2381.13073
,,,,,388,13678.23393,13922.5235,11096.04262,38488.75375,3217.250719,2381.13073
,,,,,389,14237.69627,13968.90662,11096.04262,38488.75375,3217.250719,2381.13073
,,,,,390,16778.91702,15351.76727,12701.8647,39923.87054,3217.250719,2381.13073
,,,,,391,18391.84783,17310.12004,13690.88482,41948.22976,3217.250719,2528.446796
,,,,,392,18092.39426,16970.21162,13922.40175,41365.09937,3217.250719,2528.446796
,,,,,393,18799.59621,16793.44016,14878.58311,43684.95579,3217.250719,2528.446796
,,,,,394,19228.09393,17076.91062,15589.88964,46152.84951,3217.250719,2528.446796
,,,,,395,20344.5888,18312.14552,16939.05023,47130.56003,3729.145312,2528.446796
,,,,,396,20043.85016,18614.80256,15454.58038,45679.59204,3729.145312,2528.446796
,,,,,397,18356.40193,17350.51284,15175.39053,44741.87873,3729.145312,2381.13073
,,,,,398,18592.87471,16752.39416,15525.68558,45974.19084,3729.145312,2381.13073
,,,,,399,18555.21634,17404.22075,15365.47422,46119.73637,3729.145312,2381.13073
,,,,,400,18994.00004,17360.20597,15752.05992,46449.19667,3217.250719,2528.446796
,,,,,401,21464.40776,17914.5863,16090.15574,46218.73287,3534.677841,2700.148635
,,,,,402,20726.52848,19584.01328,15784.22155,44702.46655,3534.677841,2700.148635
,,,,,403,19258.60808,19219.5981,15087.94279,43995.94214,3534.677841,2700.148635
,,,,,404,19864.98443,18828.70252,15674.98578,44910.93492,3534.677841,2700.148635
,,,,,405,19008.26317,18404.85885,15257.33253,45303.69908,3534.677841,2700.148635
,,,,,406,17425.13688,18128.47938,14370.56978,48484.66115,3217.250719,2700.148635
,,,,,407,15808.54458,16403.74945,13094.99178,45208.4819,3217.250719,2700.148635
,,,,,408,14259.38862,15175.94525,12009.64452,42184.64424,3217.250719,2700.148635
,,,,,409,13729.94858,14819.80485,11445.30884,40732.64654,3243.550333,2597.417762
,,,,,410,13583.54317,14579.49841,11208.92169,39864.54006,3243.550333,2438.93113
,,,,,411,13583.54317,14580.69394,11208.92169,38784.66399,3243.550333,2438.93113
,,,,,412,13583.54317,14579.49841,11208.92169,38784.66399,3243.550333,2438.93113
,,,,,413,14148.79325,14618.64972,11208.92169,38784.66399,3243.550333,2438.93113
,,,,,414,16710.5312,15911.95645,12857.49658,40252.8576,3243.550333,2438.93113
,,,,,415,18336.48438,17743.48648,13870.83691,42317.11715,3243.550333,2597.417762
,,,,,416,18034.61326,17425.59051,14108.04689,41722.4932,3243.550333,2597.417762
,,,,,417,18747.52487,17260.26675,15087.74096,44088.07423,3243.550333,2597.417762
,,,,,418,19179.48215,17525.37968,15816.53866,46604.61038,3243.550333,2597.417762
,,,,,419,20304.99128,18680.62089,17180.14607,47601.59167,3787.772263,2597.417762
,,,,,420,20001.82466,18963.6779,15677.90212,46122.02496,3787.772263,2597.417762
,,,,,421,18300.75232,17781.26346,15391.84693,45165.82922,3787.772263,2438.93113
,,,,,422,18539.13431,17221.87888,15750.75581,46422.43033,3787.772263,2438.93113
,,,,,423,18501.17199,17831.49325,15586.60482,46570.84457,3787.772263,2438.93113
,,,,,424,18943.49839,17790.32886,15982.69674,46906.79858,3243.550333,2597.417762
,,,,,425,21429.14966,18308.80757,16329.10642,46671.79231,3581.385411,2780.970895
,,,,,426,20690.01474,19879.38048,16015.64924,45125.64022,3581.385411,2780.970895
,,,,,427,19210.24278,19529.30694,15302.24883,44405.19015,3581.385411,2780.970895
,,,,,428,19821.51479,19163.72571,15903.72734,45338.21753,3581.385411,2780.970895
,,,,,429,18957.87646,18767.33012,15475.80391,45738.72311,3581.385411,2780.970895
,,,,,430,17361.96846,18508.84895,14567.23547,48963.70452,3243.550333,2780.970895
,,,,,431,15732.32422,16895.81237,13260.29074,45641.62919,3243.550333,2780.970895
,,,,,432,14170.66075,15747.52065,12148.25456,42558.19138,3243.550333,2780.970895
,,,,,433,13770.68755,15205.08365,11452.25713,40999.62255,3258.072601,2655.862775
,,,,,434,13627.89154,14979.58414,11214.17555,40106.66639,3258.072601,2489.745605
,,,,,435,13627.89154,14979.58414,11214.17555,38988.9214,3258.072601,2489.745605
,,,,,436,13627.89154,14979.58414,11214.17555,38988.9214,3258.072601,2489.745605
,,,,,437,14184.55605,15014.14991,11214.17555,38988.9214,3258.072601,2489.745605
,,,,,438,16715.85875,16241.7392,12870.9265,40506.09958,3258.072601,2489.745605
,,,,,439,18322.49441,17980.20277,13888.91784,42629.44886,3258.072601,2655.862775
,,,,,440,18024.20976,17678.4602,14127.21656,42017.80371,3258.072601,2655.862775
,,,,,441,18728.65155,17521.53712,15111.40721,44451.09984,3258.072601,2655.862775
,,,,,442,19155.47679,17773.17874,15843.54993,47039.6722,3258.072601,2655.862775
,,,,,443,20267.6141,18869.71809,17209.92016,48065.19223,3799.738296,2655.862775
,,,,,444,19968.04935,19138.39198,15704.27708,46543.27271,3799.738296,2655.862775
,,,,,445,18287.18688,18016.06016,15416.90896,45559.70572,3799.738296,2489.745605
,,,,,446,18522.73671,17485.09987,15777.46515,46852.27723,3799.738296,2489.745605
,,,,,447,18485.22543,18063.7376,15612.56074,47004.93985,3799.738296,2489.745605
,,,,,448,18922.29663,18024.66492,16010.47065,47350.51058,3258.072601,2655.862775
,,,,,449,21385.33554,18516.7979,16358.47026,47108.77722,3594.294187,2839.615179
,,,,,450,20648.06313,20014.81009,16043.57438,45518.36632,3594.294187,2839.615179
,,,,,451,19185.87189,19675.27942,15326.89963,44777.29325,3594.294187,2839.615179
,,,,,452,19789.88166,19328.27466,15931.13879,45737.02867,3594.294187,2839.615179
,,,,,453,18936.504,18952.02131,15501.25128,46148.99879,3594.294187,2839.615179
,,,,,454,17359.55655,18706.67448,14588.51271,49439.16992,3258.072601,2839.615179
,,,,,455,15749.27355,17175.60195,13275.56939,46049.12554,3258.072601,2839.615179
,,,,,456,14206.16375,16085.65895,12158.42921,42877.42388,3258.072601,2839.615179
,,,,,457,13738.95013,15383.51211,11416.93574,41218.16463,3234.826142,2701.362123
,,,,,458,13586.00699,15156.01238,11166.11751,40235.74537,3234.826142,2544.938561
,,,,,459,13586.00699,15156.01238,11166.11751,38981.6657,3234.826142,2544.938561
,,,,,460,13586.00699,15156.01238,11166.11751,38981.6657,3234.826142,2544.938561
,,,,,461,14166.80816,15191.15974,11166.11751,38981.6657,3234.826142,2544.938561
,,,,,462,16783.67362,16427.86998,12884.32595,40675.19679,3234.826142,2544.938561
,,,,,463,18444.61652,18179.25028,13937.27779,43011.27928,3234.826142,2701.362123
,,,,,464,18136.24927,17875.26578,14183.76032,42338.35489,3234.826142,2701.362123
,,,,,465,18864.50245,17717.17676,15201.75066,45015.43704,3234.826142,2701.362123
,,,,,466,19305.75537,17970.68807,15959.03709,47863.35217,3234.826142,2701.362123
,,,,,467,20455.48503,19075.37468,17346.17473,48991.61655,3740.642889,2701.362123
,,,,,468,20145.79423,19346.0448,15814.98124,47317.21961,3740.642889,2701.362123
,,,,,469,18408.11561,18215.37409,15517.74415,46235.11145,3740.642889,2544.938561
,,,,,470,18651.62743,17680.46879,15890.68278,47657.18254,3740.642889,2544.938561
,,,,,471,18612.84819,18263.40577,15720.11512,47825.14006,3740.642889,2544.938561
,,,,,472,19064.69326,18224.04279,16131.6903,48205.33269,3234.826142,2701.362123
,,,,,473,21591.30255,18719.8323,16491.64114,47939.38066,3548.416619,2863.531642
,,,,,474,20848.79393,20227.91663,16165.93091,46189.63034,3548.416619,2863.531642
,,,,,475,19337.17777,19886.92131,15424.64365,45374.31097,3548.416619,2863.531642
,,,,,476,19961.60419,19537.33831,16049.63398,46430.19995,3548.416619,2863.531642
,,,,,477,19079.38076,19158.28941,15604.983,46883.44435,3548.416619,2863.531642
,,,,,478,17449.12958,18911.11966,14660.89859,50408.30971,3234.826142,2863.531642
,,,,,479,15784.41604,17368.6713,13302.86534,46773.56504,3234.826142,2863.531642
,,,,,480,14189.14624,16270.63006,12147.35963,43284.0983,3234.826142,2863.531642
,,,,,481,13892.42821,15460.15263,11562.66538,41618.15,3146.020168,2707.270821
,,,,,482,13731.79975,15240.08616,11290.58152,40602.98837,3146.020168,2561.851945
,,,,,483,13731.79975,15240.08616,11290.58152,39299.01196,3146.020168,2561.851945
,,,,,484,13731.79975,15240.08616,11290.58152,39299.01196,3146.020168,2561.851945
,,,,,485,14330.88175,15273.07222,11290.58152,39299.01196,3146.020168,2561.851945
,,,,,486,17012.55149,16475.887,13111.40189,41057.08597,3146.020168,2561.851945
,,,,,487,18714.62617,18179.26589,14222.7252,43471.02609,3146.020168,2707.270821
,,,,,488,18398.62243,17883.61292,14482.87174,42775.67428,3146.020168,2707.270821
,,,,,489,19144.91012,17729.85677,15557.29544,45541.97901,3146.020168,2707.270821
,,,,,490,19597.09027,17976.4199,16356.56283,48484.81029,3146.020168,2707.270821
,,,,,491,20775.2918,19050.82952,17778.37458,49650.6778,3587.669716,2707.270821
,,,,,492,20457.93201,19314.08119,16204.52109,47920.47607,3587.669716,2707.270821
,,,,,493,18677.22129,18214.39963,15890.80635,46802.30308,3587.669716,2561.851945
,,,,,494,18926.76348,17694.15487,16284.41923,48271.76938,3587.669716,2561.851945
,,,,,495,18887.024,18261.11487,16104.39597,48445.32464,3587.669716,2561.851945
,,,,,496,19350.05851,18222.83073,16538.78724,48838.18844,3146.020168,2707.270821
,,,,,497,21924.81536,18705.03177,16918.69233,48563.37267,3419.109212,2865.122365
,,,,,498,21178.34088,20175.6858,16574.92601,46755.30617,3419.109212,2865.122365
,,,,,499,19629.29093,19840.13348,15792.54474,45912.8136,3419.109212,2865.122365
,,,,,500,20269.18071,19500.13177,16452.18204,47003.89355,3419.109212,2865.122365
,,,,,501,19365.10982,19131.47175,15982.88138,47472.24382,3419.109212,2865.122365
,,,,,502,17694.48681,18891.07637,14986.46067,51083.00427,3146.020168,2865.122365
,,,,,503,15988.54821,17390.90306,13553.14345,47358.70242,3146.020168,2865.122365
,,,,,504,14353.77301,16322.95667,12333.58108,43752.93771,3146.020168,2865.122365
,,,,,505,14212.82747,15003.86405,11816.23245,42184.84098,3060.156274,2624.784482
,,,,,506,14060.96599,14811.66155,11554.47595,41187.41531,3060.156274,2506.045455
,,,,,507,14060.96599,14811.66155,11554.47595,39910.46708,3060.156274,2506.045455
,,,,,508,14060.96599,14811.66155,11554.47595,39910.46708,3060.156274,2506.045455
,,,,,509,14639.19425,14836.54581,11554.47595,39910.46708,3060.156274,2506.045455
,,,,,510,17246.93891,15912.30166,13325.46425,41633.57933,3060.156274,2506.045455
,,,,,511,18902.09292,17435.7447,14408.44026,44005.34535,3060.156274,2624.784482
,,,,,512,18594.80051,17171.32293,14661.95106,43322.14207,3060.156274,2624.784482
,,,,,513,19320.51539,17033.80876,15708.96867,46040.11651,3060.156274,2624.784482
,,,,,514,19760.23043,17254.32628,16487.84858,48931.53339,3060.156274,2624.784482
,,,,,515,20905.95267,18215.241,17892.82133,50077.03195,3551.075737,2624.784482
,,,,,516,20597.34151,18450.68417,16339.68509,48377.05869,3551.075737,2624.784482
,,,,,517,18865.71927,17467.1671,16033.97249,47278.42138,3551.075737,2506.045455
,,,,,518,19108.38236,17001.87822,16417.5452,48722.21453,3551.075737,2506.045455
,,,,,519,19069.73825,17508.94759,16242.11393,48892.73759,3551.075737,2506.045455
,,,,,520,19520.0085,17474.70758,16665.42487,49278.73764,3060.156274,2624.784482
,,,,,521,22039.84131,17905.97148,17035.63945,49008.7232,3364.342647,2766.159543
,,,,,522,21297.89082,19236.31604,16700.64183,47232.24555,3364.342647,2766.159543
,,,,,523,19791.54337,18921.1671,15938.2173,46404.47222,3364.342647,2766.159543
,,,,,524,20413.79341,18617.08135,16581.02877,47476.48985,3364.342647,2766.159543
,,,,,525,19534.64486,18287.36462,16123.69889,47936.65753,3364.342647,2766.159543
,,,,,526,17910.07564,18072.36332,15152.69459,51500.89012,3060.156274,2766.159543
,,,,,527,16251.16419,16730.66031,13755.938,47825.09982,3060.156274,2766.159543
,,,,,528,14661.45447,15775.52608,12567.48386,44282.33167,3060.156274,2766.159543
,,,,,529,14296.52948,14070.03524,11981.15014,42295.62391,3113.913451,2586.019878
,,,,,530,14157.7479,13864.53248,11741.39248,41319.9616,3113.913451,2456.3204
,,,,,531,14157.7479,13864.53248,11741.39248,40076.179,3113.913451,2456.3204
,,,,,532,14157.7479,13864.53248,11741.39248,40076.179,3113.913451,2456.3204
,,,,,533,14704.86338,13893.28395,11741.39248,40076.179,3113.913451,2456.3204
,,,,,534,17202.3154,15029.68862,13406.23095,41756.39053,3113.913451,2456.3204
,,,,,535,18787.46567,16639.02012,14428.82294,44076.40574,3113.913451,2586.019878
,,,,,536,18493.16997,16359.69082,14668.19861,43408.10963,3113.913451,2586.019878
,,,,,537,19188.19127,16214.42389,15656.83715,46066.77915,3113.913451,2586.019878
,,,,,538,19609.3089,16447.37372,16392.28867,48895.10669,3113.913451,2586.019878
,,,,,539,20706.57364,17462.46277,17761.39179,50015.61101,3680.742748,2586.019878
,,,,,540,20411.01495,17711.17971,16252.38639,48352.73036,3680.742748,2586.019878
,,,,,541,18752.6304,16672.21405,15963.71956,47278.0648,3680.742748,2456.3204
,,,,,542,18985.03025,16180.69318,16325.90523,48690.35507,3680.742748,2456.3204
,,,,,543,18948.02065,16716.35003,16160.25556,48857.1574,3680.742748,2456.3204
,,,,,544,19379.24689,16680.17965,16559.96375,49234.73511,3113.913451,2586.019878
,,,,,545,21817.13563,17135.75728,16909.53609,48970.61226,3466.018937,2739.027514
,,,,,546,21081.93509,18533.07552,16593.21709,47232.89651,3466.018937,2739.027514
,,,,,547,19639.29742,18208.18747,15873.30344,46423.1848,3466.018937,2739.027514
,,,,,548,20235.22991,17886.95802,16480.27336,47471.81151,3466.018937,2739.027514
,,,,,549,19393.26423,17538.65255,16048.44305,47921.93855,3466.018937,2739.027514
,,,,,550,17837.40513,17311.52994,15131.57951,51429.07795,3113.913451,2739.027514
,,,,,551,16248.65617,15894.18458,13812.70257,47812.81498,3113.913451,2739.027514
,,,,,552,14726.18211,14885.20192,12690.51366,44347.34835,3113.913451,2739.027514
,,,,,553,14110.46046,13812.20854,11962.97446,42482.45172,3247.749635,2588.055916
,,,,,554,13973.13453,13607.37093,11735.88312,41522.94291,3247.749635,2452.637836
,,,,,555,13973.13453,13607.37093,11735.88312,40303.77697,3247.749635,2452.637836
,,,,,556,13973.13453,13607.37093,11735.88312,40303.77697,3247.749635,2452.637836
,,,,,557,14516.7875,13635.929,11735.88312,40303.77697,3247.749635,2452.637836
,,,,,558,17001.9651,14769.30063,13339.60346,41952.14613,3247.749635,2452.637836
,,,,,559,18579.32484,16374.33685,14327.42799,44233.75012,3247.749635,2588.055916
,,,,,560,18286.4755,16095.75307,14558.66505,43576.51863,3247.749635,2588.055916
,,,,,561,18978.08102,15950.87386,15513.69053,46191.17002,3247.749635,2588.055916
,,,,,562,19397.12883,16183.20195,16224.13718,48972.67049,3247.749635,2588.055916
,,,,,563,20489.00086,17195.58174,17572.58757,50074.62324,3849.178849,2588.055916
,,,,,564,20194.89468,17443.63487,16088.9915,48439.27399,3849.178849,2588.055916
,,,,,565,18544.66062,16407.44219,15810.13915,47382.40107,3849.178849,2452.637836
,,,,,566,18775.9184,15917.23318,16160.01073,48771.30883,3849.178849,2452.637836
,,,,,567,18739.09062,16451.46037,15999.99305,48935.34951,3849.178849,2452.637836
,,,,,568,19168.19761,16415.38653,16386.11142,49306.67587,3247.749635,2588.055916
,,,,,569,21596.96689,16869.74823,16723.79854,49046.92596,3621.70371,2747.128663
,,,,,570,20862.51741,18263.71712,16418.23418,47337.98061,3621.70371,2747.128663
,,,,,571,19426.96992,17939.31612,15722.79712,46541.67485,3621.70371,2747.128663
,,,,,572,20019.9736,17618.94403,16309.13046,47572.94002,3621.70371,2747.128663
,,,,,573,19182.14601,17271.56818,15891.98209,48015.61456,3621.70371,2747.128663
,,,,,574,17633.9335,17045.05176,15006.29131,51480.37746,3247.749635,2747.128663
,,,,,575,16052.99291,15631.48927,13732.25531,47908.29769,3247.749635,2747.128663
,,,,,576,14538.00146,14625.19956,12648.22008,44500.20689,3247.749635,2747.128663
,,,,,577,14023.45888,14161.25229,11841.86659,43133.21934,3266.78985,2634.4556
,,,,,578,13883.11755,13951.99223,11610.37645,42167.802,3266.78985,2490.494021
,,,,,579,13883.11755,13951.99223,11610.37645,40939.63192,3266.78985,2490.494021
,,,,,580,13883.11755,13951.99223,11610.37645,40939.63192,3266.78985,2490.494021
,,,,,581,14433.9432,13981.83619,11610.37645,40939.63192,3266.78985,2490.494021
,,,,,582,16944.54752,15135.37405,13235.32212,42599.6482,3266.78985,2490.494021
,,,,,583,18538.04578,16768.96891,14235.22082,44895.30202,3266.78985,2634.4556
,,,,,584,18242.20024,16485.42825,14469.28428,44234.02338,3266.78985,2634.4556
,,,,,585,18940.88173,16337.97119,15435.98303,46864.77545,3266.78985,2634.4556
,,,,,586,19364.21696,16574.43312,16155.11346,49663.40405,3266.78985,2634.4556
,,,,,587,20467.26031,17604.82633,17510.73621,50772.14248,3838.51905,2634.4556
,,,,,588,20170.14493,17857.2931,16018.31589,49126.72296,3838.51905,2634.4556
,,,,,589,18503.02698,16802.66329,15736.05513,48063.34196,3838.51905,2490.494021
,,,,,590,18736.65066,16303.73193,16090.2032,49460.80243,3838.51905,2490.494021
,,,,,591,18699.44624,16847.4647,15928.22962,49625.85325,3838.51905,2490.494021
,,,,,592,19132.94344,16810.74899,16319.06751,49999.46619,3266.78985,2634.4556
,,,,,593,21580.604,17273.19522,16660.88217,49738.11677,3621.993337,2801.939033
,,,,,594,20844.59853,18689.43342,16351.5829,48018.64796,3621.993337,2801.939033
,,,,,595,19394.36354,18361.79408,15647.64552,47217.43865,3621.993337,2801.939033
,,,,,596,19993.4342,18035.72156,16241.14561,48255.05422,3621.993337,2801.939033
,,,,,597,19147.03468,17682.16481,15818.89845,48700.45469,3621.993337,2801.939033
,,,,,598,17582.98182,17451.61795,14922.38187,52180.71782,3266.78985,2801.939033
,,,,,599,15985.86605,16012.90374,13632.77334,48592.47698,3266.78985,2801.939033
,,,,,600,14455.37419,14988.70898,12535.48796,45163.39959,3266.78985,2801.939033
,,,,,601,14143.56886,14614.79351,11786.12034,43953.39698,3191.475931,2655.693635
,,,,,602,13995.69266,14380.09068,11542.6222,42942.90386,3191.475931,2507.905729
,,,,,603,13995.69266,14380.09068,11542.6222,41646.04187,3191.475931,2507.905729
,,,,,604,13995.69266,14380.09068,11542.6222,41646.04187,3191.475931,2507.905729
,,,,,605,14564.44125,14417.33243,11542.6222,41646.04187,3191.475931,2507.905729
,,,,,606,17138.58116,15686.88862,13225.5094,43394.91316,3191.475931,2507.905729
,,,,,607,18772.40598,17484.78406,14258.36851,45797.75212,3191.475931,2655.693635
,,,,,608,18469.07345,17172.72599,14500.14759,45105.59807,3191.475931,2655.693635
,,,,,609,19185.43641,17010.43827,15498.71236,47859.18119,3191.475931,2655.693635
,,,,,610,19619.4849,17270.68261,16241.54803,50788.47905,3191.475931,2655.693635
,,,,,611,20750.44302,18404.70874,17616.75009,51948.98499,3690.564769,2655.693635
,,,,,612,20445.80865,18682.56763,16100.2411,50226.74007,3690.564769,2655.693635
,,,,,613,18736.50099,17521.86728,15808.67597,49113.70932,3690.564769,2507.905729
,,,,,614,18976.03703,16972.75536,16174.49808,50576.41787,3690.564769,2507.905729
,,,,,615,18937.89084,17571.17464,16007.18524,50749.17498,3690.564769,2507.905729
,,,,,616,19382.35872,17530.76621,16410.90662,51140.23209,3191.475931,2655.693635
,,,,,617,21877.22421,18039.72347,16763.98878,50866.68014,3500.818788,2823.799083
,,,,,618,21137.33036,19584.07913,16444.49384,49066.92853,3500.818788,2823.799083
,,,,,619,19650.39433,19237.80934,15717.35204,48228.31039,3500.818788,2823.799083
,,,,,620,20264.62577,18878.94172,16330.41612,49314.37272,3500.818788,2823.799083
,,,,,621,19396.80641,18489.82561,15894.25011,49780.56914,3500.818788,2823.799083
,,,,,622,17793.17229,18236.09125,14968.18098,53379.08242,3191.475931,2823.799083
,,,,,623,16155.63848,16652.6768,13636.06211,49667.54989,3191.475931,2823.799083
,,,,,624,14586.41461,15525.47255,12502.60608,46078.36729,3191.475931,2823.799083
,,,,,625,14295.41609,14970.07271,11819.36589,44904.23529,3086.408681,2685.689869
,,,,,626,14139.91269,14713.24376,11549.23461,43875.63292,3086.408681,2526.227609
,,,,,627,14139.91269,14718.03384,11549.23461,42551.17388,3086.408681,2526.227609
,,,,,628,14139.91269,14713.24376,11549.23461,42551.17388,3086.408681,2526.227609
,,,,,629,14726.80386,14758.04177,11549.23461,42551.17388,3086.408681,2526.227609
,,,,,630,17365.258,16121.27343,13360.63328,44335.74277,3086.408681,2526.227609
,,,,,631,19039.90332,18051.82838,14466.59699,46781.64346,3086.408681,2685.689869
,,,,,632,18728.9921,17716.74479,14725.48892,46077.08519,3086.408681,2685.689869
,,,,,633,19463.25326,17542.48251,15794.73098,48880.0158,3086.408681,2685.689869
