Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,$/MWh,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6
,,,,,141,17532.92467,15600.62824,12732.55561,39760.41027,2975.429086,2691.645685
,,,,,142,16184.43661,15434.82585,12102.82044,42161.8674,2819.817206,2691.645685
,,,,,143,14807.44256,14400.14577,11196.96786,39695.44555,2819.817206,2691.645685
,,,,,144,13487.88995,13663.57563,10426.20777,37632.34343,2819.817206,2691.645685
,,,,,145,13016.03222,13065.14685,9757.288788,36251.99264,2761.116528,2505.749326
,,,,,146,12896.75161,12901.22585,9608.135634,35645.62433,2761.116528,2391.931443
,,,,,147,12896.75161,12901.22585,9608.135634,34946.68137,2761.116528,2391.931443
,,,,,148,12896.75161,12901.22585,9608.135634,34946.68137,2761.116528,2391.931443
,,,,,149,13381.46787,12920.17454,9608.135634,34946.68137,2761.116528,2391.931443
,,,,,150,15616.54557,13852.25946,10798.30245,35916.86231,2761.116528,2391.931443
,,,,,151,17035.16522,15172.2414,11545.30025,37358.73792,2761.116528,2505.749326
,,,,,152,16771.78713,14943.13408,11720.16286,36943.39588,2761.116528,2505.749326
,,,,,153,17393.79185,14823.9854,12442.35785,38595.74313,2761.116528,2505.749326
,,,,,154,17770.66809,15015.05204,12979.60113,40353.53182,2761.116528,2505.749326
,,,,,155,18752.65776,15847.63327,14128.79012,41049.91858,3018.44538,2505.749326
,,,,,156,18488.14947,16051.63219,12877.40329,40016.44817,3018.44538,2505.749326
,,,,,157,17003.98952,15199.46723,12666.53376,39348.54993,3018.44538,2391.931443
,,,,,158,17211.97418,14796.3193,12931.10839,40226.27991,3018.44538,2391.931443
,,,,,159,17178.85256,15235.66779,12810.10222,40329.94657,3018.44538,2391.931443
,,,,,160,17564.77573,15206.00066,13102.08685,40564.60886,2761.116528,2505.749326
,,,,,161,19764.75505,15579.66777,13357.44751,40400.45808,2917.857618,2641.898513
,,,,,162,19088.58483,16740.85034,13126.37823,39320.47811,2917.857618,2641.898513
,,,,,163,17797.50615,16459.28049,12600.48529,38817.24711,2917.857618,2641.898513
,,,,,164,18330.83185,16195.80645,13043.87346,39468.96236,2917.857618,2641.898513
,,,,,165,17577.32034,15910.12453,12728.4238,39748.71363,2917.857618,2641.898513
,,,,,166,16184.91473,15723.8374,12058.66005,42217.13371,2761.116528,2641.898513
,,,,,167,14763.07474,14561.32348,11095.22772,39680.89398,2761.116528,2641.898513
,,,,,168,13400.54693,13733.75074,10275.47492,37527.12714,2761.116528,2641.898513
,,,,,,13053.20415,13379.6191,9890.305655,36860.80109,2701.80286,2499.099331
,,,,,,12917.87803,13219.51332,9713.120257,36190.2594,2701.80286,2384.006005
,,,,,,12917.87803,13219.51332,9713.120257,35393.52131,2701.80286,2384.006005
,,,,,,12917.87803,13219.51332,9713.120257,35393.52131,2701.80286,2384.006005
,,,,,,13440.76125,13237.35269,9713.120257,35393.52131,2701.80286,2384.006005
,,,,,,15811.13817,14152.04033,11039.32464,36490.20313,2701.80286,2384.006005
,,,,,,17315.6331,15447.38492,11863.82357,38084.67582,2701.80286,2499.099331
,,,,,,17036.31173,15222.55387,12056.82819,37625.37715,2701.80286,2499.099331
,,,,,,17695.96899,15105.62909,12853.95102,39452.59618,2701.80286,2499.099331
,,,,,,18095.65933,15293.12949,13446.93336,41396.41577,2701.80286,2499.099331
,,,,,,19137.09318,16110.17067,14642.17351,42166.50276,2947.900991,2499.099331
,,,,,,18856.57302,16310.36196,13334.13249,41023.65776,2947.900991,2499.099331
,,,,,,17282.57026,15474.10258,13101.38521,40285.07429,2947.900991,2384.006005
,,,,,,17503.14515,15078.47937,13393.4095,41255.69649,2947.900991,2384.006005
,,,,,,17468.01869,15509.62746,13259.84892,41370.33443,2947.900991,2384.006005
,,,,,,17877.30331,15480.51407,13582.127,41629.83158,2701.80286,2499.099331
,,,,,,20177.80588,15847.20671,13863.98137,41448.30835,2851.455466,2636.603829
,,,,,,19493.35549,16989.1777,13608.93861,40254.03156,2851.455466,2636.603829
,,,,,,18124.12203,16710.40154,13028.4842,39697.54245,2851.455466,2636.603829
,,,,,,18689.73223,16451.84522,13517.87396,40418.23025,2851.455466,2636.603829
,,,,,,17890.60741,16171.49552,13169.69636,40727.58825,2851.455466,2636.603829
,,,,,,16413.91333,15988.68543,12430.44452,43364.35841,2701.80286,2636.603829
,,,,,,14906.00296,14847.86973,11367.05595,40652.59109,2701.80286,2636.603829
,,,,,,13460.99525,14035.74356,10462.25367,38270.88606,2701.80286,2636.603829
,,,,,,13398.75955,13474.90954,10318.33079,37225.63145,2703.75985,2497.947993
,,,,,,13268.62459,13311.91308,10139.3857,36546.19284,2703.75985,2391.420283
,,,,,,13268.62459,13311.91308,10139.3857,35735.89654,2703.75985,2391.420283
,,,,,,13268.62459,13311.91308,10139.3857,35735.89654,2703.75985,2391.420283
,,,,,,13779.15975,13330.59295,10139.3857,35735.89654,2703.75985,2391.420283
,,,,,,16105.76378,14258.462,11473.5901,36850.1163,2703.75985,2391.420283
,,,,,,17582.4756,15572.47359,12302.56688,38465.74487,2703.75985,2497.947993
,,,,,,17308.31235,15344.40253,12496.61972,38000.35211,2703.75985,2497.947993
,,,,,,17955.78794,15225.79277,13298.07172,39851.81516,2703.75985,2497.947993
,,,,,,18348.09732,15415.99521,13894.27455,41821.42586,2703.75985,2497.947993
,,,,,,19370.29934,16244.81063,15092.16607,42601.73057,2992.810546,2497.947993
,,,,,,19094.95948,16447.88684,13780.86105,41443.722,2992.810546,2497.947993
,,,,,,17550.02333,15599.57628,13546.84973,40695.33881,2992.810546,2391.420283
,,,,,,17766.52499,15198.25181,13840.45999,41678.83948,2992.810546,2391.420283
,,,,,,17732.04711,15635.6131,13706.17405,41794.99846,2992.810546,2391.420283
,,,,,,18133.77367,15606.08015,14030.20242,42057.93869,2703.75985,2497.947993
,,,,,,20401.75425,15978.05715,14313.58754,41874.00696,2880.526939,2626.367113
,,,,,,19719.9828,17134.58419,14057.15965,40663.8842,2880.526939,2626.367113
,,,,,,18376.03437,16853.69134,13473.55279,40100.01144,2880.526939,2626.367113
,,,,,,18931.19971,16591.409,13965.60042,40830.26151,2880.526939,2626.367113
,,,,,,18146.83205,16307.01923,13615.53187,41143.72416,2880.526939,2626.367113
,,,,,,16697.40757,16121.57469,12872.26515,43803.83419,2703.75985,2626.367113
,,,,,,15217.34331,14964.31889,11803.10132,41067.73192,2703.75985,2626.367113
,,,,,,13799.0201,14140.4893,10893.38506,38654.4258,2703.75985,2626.367113
,,,,,,13547.8516,13201.54113,10284.4232,37233.46647,2776.960581,2482.247025
,,,,,,13425.85779,13022.08974,10102.4984,36537.93674,2776.960581,2371.62512
,,,,,,13425.85779,13022.08974,10102.4984,35703.11884,2776.960581,2371.62512
,,,,,,13425.85779,13022.08974,10102.4984,35703.11884,2776.960581,2371.62512
,,,,,,13917.02783,13045.55408,10102.4984,35703.11884,2776.960581,2371.62512
,,,,,,16174.98364,14048.45713,11450.24926,36849.05801,2776.960581,2371.62512
,,,,,,17608.12422,15468.72892,12286.8084,38502.94947,2776.960581,2482.247025
,,,,,,17342.05023,15222.21443,12482.63617,38026.53483,2776.960581,2482.247025
,,,,,,17970.42169,15094.01305,13291.41878,39921.84603,2776.960581,2482.247025
,,,,,,18351.15569,15299.59659,13893.07486,41938.10297,2776.960581,2482.247025
,,,,,,19343.19703,16195.43584,15095.45598,42736.88762,3128.071813,2482.247025
,,,,,,19075.98112,16414.93422,13778.62401,41551.45396,3128.071813,2482.247025
,,,,,,17576.62946,15498.02331,13542.47227,40785.34683,3128.071813,2371.62512
,,,,,,17786.74301,15064.24493,13838.76809,41792.13972,3128.071813,2371.62512
,,,,,,17753.28252,15536.97433,13703.25388,41911.0497,3128.071813,2371.62512
,,,,,,18143.15583,15505.05314,14030.24602,42180.21714,2776.960581,2482.247025
,,,,,,20360.13289,15907.1108,14316.22317,41991.92935,2992.896073,2615.008548
,,,,,,19682.56268,17146.49688,14057.44982,40753.14728,2992.896073,2615.008548
,,,,,,18378.26846,16853.55491,13468.50491,40175.92034,2992.896073,2615.008548
,,,,,,18917.05328,16570.06259,13965.05314,40923.4649,2992.896073,2615.008548
,,,,,,18155.82892,16262.67507,13611.78262,41244.35128,2992.896073,2615.008548
,,,,,,16749.17074,16062.23418,12861.7175,43946.67418,2776.960581,2615.008548
,,,,,,15312.77676,14811.39456,11782.7744,41166.55931,2776.960581,2615.008548
,,,,,,13936.30218,13920.94433,10864.73728,38696.09893,2776.960581,2615.008548
,,,,,,13370.39518,13122.0688,10245.50593,37176.05141,2870.489295,2475.20383
,,,,,,13250.39528,12920.86786,10065.73023,36455.69884,2870.489295,2353.641135
,,,,,,13250.39528,12920.86786,10065.73023,35583.05292,2870.489295,2353.641135
,,,,,,13250.39528,12920.86786,10065.73023,35583.05292,2870.489295,2353.641135
,,,,,,13736.82249,12950.65615,10065.73023,35583.05292,2870.489295,2353.641135
,,,,,,15977.96538,14052.73656,11403.71073,36777.92376,2870.489295,2353.641135
,,,,,,17400.43471,15613.45941,12234.80111,38490.84113,2870.489295,2475.20383
,,,,,,17136.34197,15342.56704,12429.34872,37997.42367,2870.489295,2475.20383
,,,,,,17760.03454,15201.68779,13232.84414,39960.37683,2870.489295,2475.20383
,,,,,,18137.93339,15427.60154,13830.56707,42048.59218,2870.489295,2475.20383
,,,,,,19122.58791,16412.03058,15029.71008,42875.88474,3281.303511,2475.20383
,,,,,,18857.36181,16653.23522,13716.86441,41648.14401,3281.303511,2475.20383
,,,,,,17369.17441,15645.65074,13482.25644,40854.6952,3281.303511,2353.641135
,,,,,,17577.72353,15168.97589,13776.61531,41897.41963,3281.303511,2353.641135
,,,,,,17544.51209,15688.45363,13641.98699,42020.5734,3281.303511,2353.641135
,,,,,,17931.48244,15653.37575,13966.84151,42299.34718,2870.489295,2475.20383
,,,,,,20135.96811,16095.193,14250.94916,42104.33957,3124.110348,2619.572125
,,,,,,19459.42671,17444.0993,13993.86747,40821.34648,3124.110348,2619.572125
,,,,,,18164.84433,17135.23123,13408.77262,40223.51882,3124.110348,2619.572125
,,,,,,18699.61739,16823.70427,13902.07481,40997.74259,3124.110348,2619.572125
,,,,,,17944.06111,16485.91912,13551.1137,41330.08111,3124.110348,2619.572125
,,,,,,16547.8771,16265.65658,12805.95191,44097.52332,2870.489295,2619.572125
,,,,,,15122.17859,14891.12107,11734.06209,41249.51282,2870.489295,2619.572125
,,,,,,13755.95333,13912.61398,10822.02638,38690.88391,2870.489295,2619.572125
,,,,,,13205.22806,13433.2543,10215.96815,37144.14424,2969.21212,2475.336535
,,,,,,13082.03407,13210.57602,10031.55812,36433.17518,2969.21212,2349.185688
,,,,,,13082.03407,13211.70607,10031.55812,35574.82898,2969.21212,2349.185688
,,,,,,13082.03407,13210.57602,10031.55812,35574.82898,2969.21212,2349.185688
,,,,,,13576.05896,13246.874,10031.55812,35574.82898,2969.21212,2349.185688
,,,,,,15844.13515,14445.18745,11391.84807,36751.20271,2969.21212,2349.185688
,,,,,,17283.69903,16142.19174,12235.62154,38441.80714,2969.21212,2475.336535
,,,,,,17016.43258,15847.6452,12433.13809,37954.81708,2969.21212,2475.336535
,,,,,,17647.62049,15694.46446,13248.89548,39892.20027,2969.21212,2475.336535
,,,,,,18030.06088,15940.10487,13855.74013,41953.21394,2969.21212,2475.336535
,,,,,,19026.54853,17010.4937,15062.4163,42769.72996,3406.960462,2475.336535
,,,,,,18758.1351,17272.76019,13740.30228,41557.98213,3406.960462,2475.336535
,,,,,,17252.06311,16177.194,13502.11401,40774.869,3406.960462,2349.185688
,,,,,,17463.11849,15658.89617,13800.96503,41804.01061,3406.960462,2349.185688
,,,,,,17429.50797,16223.73441,13664.28217,41925.56014,3406.960462,2349.185688
,,,,,,17821.12869,16185.59355,13994.09423,42200.70254,2969.21212,2475.336535
,,,,,,20045.62501,16665.99003,14282.53759,42008.23516,3239.836425,2624.576824
,,,,,,19367.43536,18121.15558,14021.53263,40741.95469,3239.836425,2624.576824
,,,,,,18057.29516,17796.84382,13427.50877,40151.9145,3239.836425,2624.576824
,,,,,,18598.49482,17458.11451,13928.33913,40916.05301,3239.836425,2624.576824
,,,,,,17833.85866,17090.83414,13572.02208,41244.0624,3239.836425,2624.576824
,,,,,,16420.89569,16851.3384,12815.48855,43986.88825,2969.21212,2624.576824
,,,,,,14978.06374,15356.77923,11727.24084,41164.54361,2969.21212,2624.576824
,,,,,,13595.4197,14292.82945,10801.28675,38639.24411,2969.21212,2624.576824
,,,,,,13068.51651,13871.26372,10181.89066,36957.73477,3034.542544,2507.025998
,,,,,,12941.64826,13646.79446,9985.007036,36227.99683,3034.542544,2378.520865
,,,,,,12941.64826,13648.31414,9985.007036,35341.04835,3034.542544,2378.520865
,,,,,,12941.64826,13646.79446,9985.007036,35341.04835,3034.542544,2378.520865
,,,,,,13444.41298,13683.70452,9985.007036,35341.04835,3034.542544,2378.520865
,,,,,,15743.4712,14889.59757,11405.48513,36554.41997,3034.542544,2378.520865
,,,,,,17202.69959,16597.3358,12283.49701,38289.65468,3034.542544,2507.025998
,,,,,,16931.78227,16300.92618,12489.02834,37789.80856,3034.542544,2507.025998
,,,,,,17571.59222,16146.77654,13337.88732,39778.33676,3034.542544,2507.025998
,,,,,,17959.25678,16393.97068,13969.35636,41893.75915,3034.542544,2507.025998
,,,,,,18969.35651,17471.12996,15196.371,42731.83038,3496.338329,2507.025998
,,,,,,18697.27652,17735.05535,13849.2343,41488.09361,3496.338329,2507.025998
,,,,,,17170.63148,16632.55945,13601.38089,40684.30707,3496.338329,2378.520865
,,,,,,17384.57002,16110.98328,13912.3586,41740.617,3496.338329,2378.520865
,,,,,,17350.50023,16679.39425,13770.12946,41865.37532,3496.338329,2378.520865
,,,,,,17747.4706,16641.01213,14113.32455,42147.78121,3034.542544,2507.025998
,,,,,,19994.98554,17124.44723,14413.47229,41950.23287,3320.346677,2658.760649
,,,,,,19314.89988,18587.97952,14141.87634,40650.52385,3320.346677,2658.760649
,,,,,,17986.86304,18262.45392,13523.74833,40044.90719,3320.346677,2658.760649
,,,,,,18535.45555,17921.58207,14044.90126,40829.2182,3320.346677,2658.760649
,,,,,,17760.37451,17551.97857,13674.12567,41165.88671,3320.346677,2658.760649
,,,,,,16328.11032,17310.96797,12886.89371,43957.95015,3034.542544,2658.760649
,,,,,,14865.56922,15806.95537,11754.48738,41084.2687,3034.542544,2658.760649
,,,,,,13464.03819,14736.27587,10790.96017,38492.3038,3034.542544,2658.760649
,,,,,,13023.74016,14136.06798,10136.45514,36942.36968,3077.129813,2536.550403
,,,,,,12889.25212,13920.15813,9924.279382,36187.65438,3077.129813,2401.030336
,,,,,,12889.25212,13920.15813,9924.279382,35262.64237,3077.129813,2401.030336
,,,,,,12889.25212,13920.15813,9924.279382,35262.64237,3077.129813,2401.030336
,,,,,,13410.14184,13954.22322,9924.279382,35262.64237,3077.129813,2401.030336
,,,,,,15773.45191,15123.37584,11418.54583,36525.25028,3077.129813,2401.030336
,,,,,,17273.46154,16779.08369,12338.53271,38319.87835,3077.129813,2536.550403
,,,,,,16994.97284,16491.70491,12553.88985,37802.92357,3077.129813,2536.550403
,,,,,,17652.66343,16342.25181,13443.33012,39859.51481,3077.129813,2536.550403
,,,,,,18051.16211,16581.91459,14104.98771,42047.34358,3077.129813,2536.550403
,,,,,,19089.49117,17626.25561,15356.93655,42914.10019,3584.046473,2536.550403
,,,,,,18809.80733,17882.13987,13979.12299,41627.79297,3584.046473,2536.550403
