region,Resource,technology,R_ID,Zone,STOR,SOLAR,BIOPOWER,COAL,GEOTHERMAL,WIND,GAS,LHYDRO,SHYDRO,HYDRO,NUCLEAR,NONDISP,RENEW,OTHER,Existing_Cap_MW,num_units,Cap_Size,Existing_Cap_MWh,Var_OM_Cost_per_MWh,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Min_Power,Eff_Up,Eff_Down,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,Fuel_type
JL,Changchun-2 power station Unit R2,cogen_conventional_steam_coal,212,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660,1,660,0,1.78,117.0,13.7,8.272,JL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
JL,Changshan power station Unit 11,cogen_conventional_steam_coal,213,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660,1,660,0,1.78,117.0,13.7,8.272,JL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Huaneng Dalian power station Phase I Unit 2,cogen_conventional_steam_coal,214,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,11.7477,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Liaotung Chemical power station Unit 1,conventional_steam_coal,215,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1,30,0,1.78,117.0,13.7,11.3126,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Liaotung Chemical power station Unit 2,conventional_steam_coal,216,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1,30,0,1.78,117.0,13.7,11.3126,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Panjin Liaohe Futeng power station Unit 3,cogen_conventional_steam_coal,217,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1,30,0,1.78,117.0,13.7,11.3126,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Panjin Liaohe Futeng power station Unit 4,cogen_conventional_steam_coal,218,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1,30,0,1.78,117.0,13.7,11.3126,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Changxing Island Hengli Petrochemical power station Unit 1,cogen_conventional_steam_coal,219,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,1,60,0,1.78,117.0,13.7,11.3126,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Changxing Island Hengli Petrochemical power station Unit 2,cogen_conventional_steam_coal,220,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,1,60,0,1.78,117.0,13.7,11.3126,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,CNPC Fushun Petrochemical power station Unit 11,cogen_conventional_steam_coal,221,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,1,100,0,1.78,117.0,13.7,11.3126,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,CNPC Fushun Petrochemical power station Unit 12,cogen_conventional_steam_coal,222,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,1,100,0,1.78,117.0,13.7,11.3126,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Dalian Taishan power station Unit 1,cogen_conventional_steam_coal,223,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,135,1,135,0,1.78,117.0,13.7,11.3126,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Dalian Taishan power station Unit 2,cogen_conventional_steam_coal,224,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,135,1,135,0,1.78,117.0,13.7,11.3126,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Fuxin Jinshan power station Unit 1,cogen_conventional_steam_coal,225,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150,1,150,0,1.78,117.0,13.7,11.3126,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Fuxin Jinshan power station Unit 2,cogen_conventional_steam_coal,226,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150,1,150,0,1.78,117.0,13.7,11.3126,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Fuxin Jinshan power station Unit 3,cogen_conventional_steam_coal,227,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150,1,150,0,1.78,117.0,13.7,11.3126,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Fuxin Jinshan power station Unit 4,cogen_conventional_steam_coal,228,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150,1,150,0,1.78,117.0,13.7,11.3126,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Liaoning Nanpiao power station Phase II Unit 3,cogen_conventional_steam_coal,229,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150,1,150,0,1.78,117.0,13.7,11.3126,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Liaoning Nanpiao power station Phase II Unit 4,cogen_conventional_steam_coal,230,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150,1,150,0,1.78,117.0,13.7,11.3126,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Sujiatun Jinshan power station Unit 1,cogen_conventional_steam_coal,231,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,220,1,220,0,1.78,117.0,13.7,11.3126,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Sujiatun Jinshan power station Unit 2,cogen_conventional_steam_coal,232,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,220,1,220,0,1.78,117.0,13.7,11.3126,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Tieling power station Unit 3,cogen_conventional_steam_coal,233,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117.0,13.7,11.3126,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Tieling power station Unit 4,cogen_conventional_steam_coal,234,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117.0,13.7,11.3126,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Dandong power station Unit 1,cogen_conventional_steam_coal,235,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,11.3126,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Dandong power station Unit 2,cogen_conventional_steam_coal,236,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,11.3126,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Huaneng Dalian power station Phase II Unit 3,cogen_conventional_steam_coal,237,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,11.3126,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Huaneng Dalian power station Phase II Unit 4,cogen_conventional_steam_coal,238,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,11.3126,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Dahua Dagushan power station Unit 2,cogen_conventional_steam_coal,239,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,1,60,0,1.78,117.0,13.7,11.1865,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Dahua Dagushan power station Unit 3,cogen_conventional_steam_coal,240,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,1,60,0,1.78,117.0,13.7,11.1865,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Yingkou power station Unit 1,cogen_conventional_steam_coal,241,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,320,1,320,0,1.78,117.0,13.7,10.9317,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Yingkou power station Unit 2,cogen_conventional_steam_coal,242,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,320,1,320,0,1.78,117.0,13.7,10.9317,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Fuxin Coal gasification power station Phase I Unit 1,conventional_steam_coal,243,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117.0,13.7,10.4424,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Fuxin Coal gasification power station Phase I Unit 2,conventional_steam_coal,244,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117.0,13.7,10.4424,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Huaneng Dalian-2 power station Unit 1,cogen_conventional_steam_coal,245,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117.0,13.7,10.4424,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Huaneng Dalian-2 power station Unit 2,cogen_conventional_steam_coal,246,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117.0,13.7,10.4424,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Liaoyang Guocheng power station Unit 1,cogen_conventional_steam_coal,247,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117.0,13.7,10.4424,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Liaoyang Guocheng power station Unit 2,cogen_conventional_steam_coal,248,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117.0,13.7,10.4424,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Yingkou Xianrendao power station Unit 1,cogen_conventional_steam_coal,249,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117.0,13.7,10.4424,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Yingkou Xianrendao power station Unit 2,cogen_conventional_steam_coal,250,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117.0,13.7,10.4424,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Liaoyang Guocheng power station Unit 3,cogen_conventional_steam_coal,251,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,1,60,0,1.78,117.0,13.7,10.4424,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Liaoyang Guocheng power station Unit 4,cogen_conventional_steam_coal,252,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,1,60,0,1.78,117.0,13.7,10.4424,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Dalian Ganjingzi power station Unit 1,cogen_conventional_steam_coal,253,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117.0,13.7,10.4424,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Dalian Ganjingzi power station Unit 2,cogen_conventional_steam_coal,254,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117.0,13.7,10.4424,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Dandong Jinshan power station Unit 1,cogen_conventional_steam_coal,255,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117.0,13.7,10.4424,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Dandong Jinshan power station Unit 2,cogen_conventional_steam_coal,256,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117.0,13.7,10.4424,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Diaobingshan power station Unit 1,cogen_conventional_steam_coal,257,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117.0,13.7,10.4424,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Diaobingshan power station Unit 2,cogen_conventional_steam_coal,258,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117.0,13.7,10.4424,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Fushun CPI power station Unit 3,cogen_conventional_steam_coal,259,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117.0,13.7,10.4424,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Fushun CPI power station Unit 4,cogen_conventional_steam_coal,260,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117.0,13.7,10.4424,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Hongyang cogen power station Unit 1,cogen_conventional_steam_coal,261,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117.0,13.7,10.4424,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Hongyang cogen power station Unit 2,cogen_conventional_steam_coal,262,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117.0,13.7,10.4424,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Jinzhou Datang power station Unit 1,cogen_conventional_steam_coal,263,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117.0,13.7,10.4424,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Jinzhou Datang power station Unit 2,cogen_conventional_steam_coal,264,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117.0,13.7,10.4424,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Shenxi power station Phase I Unit 1,cogen_conventional_steam_coal,265,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,330,1,330,0,1.78,117.0,13.7,10.4424,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Shenxi power station Phase I Unit 2,cogen_conventional_steam_coal,266,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,330,1,330,0,1.78,117.0,13.7,10.4424,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Fuxin power station Unit 3-1,conventional_steam_coal,267,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,10.4424,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Fuxin power station Unit 3-2,conventional_steam_coal,268,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,10.4424,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Huaneng Yingkou cogen power station Unit 1,cogen_conventional_steam_coal,269,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,10.4424,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Huaneng Yingkou cogen power station Unit 2,cogen_conventional_steam_coal,270,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,10.4424,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Liaoning-3 power station Unit 1,cogen_conventional_steam_coal,271,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,10.4424,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Liaoning-3 power station Unit 2,cogen_conventional_steam_coal,272,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,10.4424,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Jinzhou Jingpeng cogen power station Unit 1,cogen_conventional_steam_coal,273,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1,30,0,1.78,117.0,13.7,10.326,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Jinzhou Jingpeng cogen power station Unit 2,cogen_conventional_steam_coal,274,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1,30,0,1.78,117.0,13.7,10.326,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Fushun New Hi-Tech District cogen power station Phase I Unit 1,cogen_conventional_steam_coal,275,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,1,40,0,1.78,117.0,13.7,10.326,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Fushun New Hi-Tech District cogen power station Phase I Unit 2,cogen_conventional_steam_coal,276,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,1,40,0,1.78,117.0,13.7,10.326,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Dalian Xizhongdao power station Unit 1,cogen_conventional_steam_coal,277,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117.0,13.7,10.326,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Dalian Xizhongdao power station Unit 2,cogen_conventional_steam_coal,278,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117.0,13.7,10.326,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Dalian Xizhongdao power station Unit 3,cogen_conventional_steam_coal,279,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117.0,13.7,10.326,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Fushun New Hi-Tech District cogen power station Phase II Unit 3,cogen_conventional_steam_coal,280,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117.0,13.7,10.326,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Fushun New Hi-Tech District cogen power station Phase II Unit 4,cogen_conventional_steam_coal,281,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117.0,13.7,10.326,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Benxi Steel & Iron power station Unit 10,conventional_steam_coal,282,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117.0,13.7,10.0908,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Benxi Steel & Iron power station Unit 11,conventional_steam_coal,283,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117.0,13.7,10.0908,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Benxi Steel & Iron power station Unit 12,conventional_steam_coal,284,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117.0,13.7,10.0908,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Benxi Steel & Iron power station Unit 9,conventional_steam_coal,285,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117.0,13.7,10.0908,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Dalian ETDC power station Phase III Unit 5,cogen_conventional_steam_coal,286,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,10.0908,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Dalian ETDC power station Phase III Unit 6,cogen_conventional_steam_coal,287,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,10.0908,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Panjin Xinli power station Phase I Unit 1,cogen_conventional_steam_coal,288,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,10.0908,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Panjin Xinli power station Phase I Unit 2,cogen_conventional_steam_coal,289,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,10.0908,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Suizhong power station Phase I Unit 1,cogen_conventional_steam_coal,290,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,880,1,880,0,1.78,117.0,13.7,10.0908,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Suizhong power station Phase I Unit 2,cogen_conventional_steam_coal,291,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,880,1,880,0,1.78,117.0,13.7,10.0908,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Fushun Zhongji power station Unit 1,cogen_conventional_steam_coal,292,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117.0,13.7,9.5722,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Fushun Zhongji power station Unit 2,cogen_conventional_steam_coal,293,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117.0,13.7,9.5722,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Shenhai New power station Unit 1,cogen_conventional_steam_coal,294,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,9.5722,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Shenhai New power station Unit 2,cogen_conventional_steam_coal,295,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,9.5722,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Shenxi power station Phase II Unit 1,cogen_conventional_steam_coal,296,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,9.5722,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Shenxi power station Phase II Unit 2,cogen_conventional_steam_coal,297,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,9.5722,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Benxi Cogen power station Unit 1,cogen_conventional_steam_coal,298,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,9.2499,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Benxi Cogen power station Unit 2,cogen_conventional_steam_coal,299,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,9.2499,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Chaoyang GDP power station Unit 3,cogen_conventional_steam_coal,300,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,9.2499,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Chaoyang GDP power station Unit 4,cogen_conventional_steam_coal,301,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,9.2499,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Dangtang Shendong power station Unit 1,cogen_conventional_steam_coal,302,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,9.2499,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Dangtang Shendong power station Unit 2,cogen_conventional_steam_coal,303,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,9.2499,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Fuxin power station Unit 4-1,cogen_conventional_steam_coal,304,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,9.2499,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Fuxin power station Unit 4-2,cogen_conventional_steam_coal,305,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,9.2499,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Huaneng Dalian-2 power station Unit 3,cogen_conventional_steam_coal,306,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,9.2499,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Huaneng Dalian-2 power station Unit 4,cogen_conventional_steam_coal,307,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,9.2499,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Huaneng Yingkou cogen power station Phase II Unit 3,cogen_conventional_steam_coal,308,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,9.2499,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Huaneng Yingkou cogen power station Phase II Unit 4,cogen_conventional_steam_coal,309,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,9.2499,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Huludao power station Unit 1,cogen_conventional_steam_coal,310,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,9.2499,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Huludao power station Unit 2,cogen_conventional_steam_coal,311,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,9.2499,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Pulandian Cogen power station Unit 3,cogen_conventional_steam_coal,312,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,9.2499,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Pulandian Cogen power station Unit 4,cogen_conventional_steam_coal,313,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,9.2499,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Chaoyang Yanshanhu power station Unit 1,cogen_conventional_steam_coal,314,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117.0,13.7,9.2499,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Chaoyang Yanshanhu power station Unit 2,cogen_conventional_steam_coal,315,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117.0,13.7,9.2499,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Kangping power station Unit 1,cogen_conventional_steam_coal,316,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117.0,13.7,9.2499,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Kangping power station Unit 2,cogen_conventional_steam_coal,317,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117.0,13.7,9.2499,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Qinghe power station Unit 10,cogen_conventional_steam_coal,318,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117.0,13.7,9.2499,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Qinghe power station Unit 9,cogen_conventional_steam_coal,319,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117.0,13.7,9.2499,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Zhuanghe power station Unit 1,cogen_conventional_steam_coal,320,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117.0,13.7,9.2499,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
