Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,$/MWh,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6
,,,,,33,18420.74455,16258.90681,14383.66793,42701.80172,2810.61123,2614.794745
,,,,,34,18821.93027,16461.42536,15059.76384,44998.70874,2810.61123,2614.794745
,,,,,35,19867.26055,17343.90876,16351.52293,45908.67911,3150.987271,2614.794745
,,,,,36,19585.69082,17560.1347,14931.15257,44558.24066,3150.987271,2614.794745
,,,,,37,18005.79918,16656.89378,14665.78299,43685.49631,3150.987271,2486.532905
,,,,,38,18227.19933,16229.58249,14998.73797,44832.42834,3150.987271,2486.532905
,,,,,39,18191.94144,16695.26409,14846.45728,44967.88982,3150.987271,2486.532905
,,,,,40,18602.75733,16663.8188,15213.90648,45274.52365,2810.61123,2614.794745
,,,,,41,20931.16935,17059.88229,15535.26612,45060.02741,3019.77494,2766.273816
,,,,,42,20224.85578,18287.9705,15244.47607,43648.81479,3019.77494,2766.273816
,,,,,43,18850.49945,17992.2161,14582.66402,42991.24155,3019.77494,2766.273816
,,,,,44,19418.22589,17712.9503,15140.64762,43842.83954,3019.77494,2766.273816
,,,,,45,18616.1112,17410.14554,14743.66875,44208.39125,3019.77494,2766.273816
,,,,,46,17133.89233,17212.69297,13900.80192,47199.38386,2810.61123,2766.273816
,,,,,47,15620.34036,15980.5018,12688.36671,44119.77114,2810.61123,2766.273816
,,,,,48,14169.92642,15103.32707,11656.74556,41305.43845,2810.61123,2766.273816
,,,,,49,13616.01627,14276.71359,11067.29311,39686.29187,2866.943942,2634.319583
,,,,,50,13491.50794,14108.61888,10864.95996,38900.48075,2866.943942,2494.186789
,,,,,51,13491.50794,14108.61888,10864.95996,37936.97942,2866.943942,2494.186789
,,,,,52,13491.50794,14108.61888,10864.95996,37936.97942,2866.943942,2494.186789
,,,,,53,13996.60377,14127.64616,10864.95996,37936.97942,2866.943942,2494.186789
,,,,,54,16324.35314,15086.06026,12330.32983,39251.98629,2866.943942,2494.186789
,,,,,55,17801.79214,16443.32853,13236.6442,41120.55674,2866.943942,2634.319583
,,,,,56,17527.49378,16207.74947,13448.80077,40582.30236,2866.943942,2634.319583
,,,,,57,18175.28826,16085.23513,14325.0225,42723.6294,2866.943942,2634.319583
,,,,,58,18567.79077,16281.69895,14976.84678,45001.60122,2866.943942,2634.319583
,,,,,59,19590.49602,17137.79861,16248.55874,45904.06999,3237.55246,2634.319583
,,,,,60,19315.02066,17347.56,14852.85261,44564.76427,3237.55246,2634.319583
,,,,,61,17769.32386,16471.32342,14597.00971,43699.21463,3237.55246,2494.186789
,,,,,62,17985.93199,16056.78753,14918.01171,44836.6916,3237.55246,2494.186789
,,,,,63,17951.43725,16508.54657,14771.19785,44971.03637,3237.55246,2494.186789
,,,,,64,18353.36159,16478.04141,15125.45574,45275.14237,2866.943942,2634.319583
,,,,,65,20643.51383,16862.26372,15435.27867,45062.41439,3095.188548,2798.4044
,,,,,66,19940.35152,18057.7347,15154.92789,43662.8355,3095.188548,2798.4044
,,,,,67,18595.74155,17766.7234,14516.87469,43010.68315,3095.188548,2798.4044
,,,,,68,19151.18013,17495.80685,15054.82685,43855.26075,3095.188548,2798.4044
,,,,,69,18366.42643,17202.05509,14672.0994,44217.79893,3095.188548,2798.4044
,,,,,70,16916.28834,17010.5058,13859.49123,47191.65599,2866.943942,2798.4044
,,,,,71,15435.49537,15815.15364,12690.58208,44129.90939,2866.943942,2798.4044
,,,,,72,14016.47389,14964.20394,11695.99582,41338.77745,2866.943942,2798.4044
,,,,,73,13535.21732,14136.52735,10915.73085,39312.54933,2886.559661,2647.467902
,,,,,74,13408.83874,13993.2885,10733.26558,38584.97682,2886.559661,2502.442226
,,,,,75,13408.83874,13993.2885,10733.26558,37710.22652,2886.559661,2502.442226
,,,,,76,13408.83874,13993.2885,10733.26558,37710.22652,2886.559661,2502.442226
,,,,,77,13918.38328,14005.08863,10733.26558,37710.22652,2886.559661,2502.442226
,,,,,78,16261.90304,14850.1607,12102.76799,38910.43133,2886.559661,2502.442226
,,,,,79,17749.3516,16046.91846,12954.54751,40640.51689,2886.559661,2647.467902
,,,,,80,17473.19493,15839.19897,13153.93818,40142.15402,2886.559661,2647.467902
,,,,,81,18125.37812,15731.17317,13977.4358,42124.78144,2886.559661,2647.467902
,,,,,82,18520.5398,15904.40318,14590.03844,44233.92651,2886.559661,2647.467902
,,,,,83,19550.17388,16659.26052,15829.35534,45069.51084,3261.157967,2647.467902
,,,,,84,19272.83214,16844.21554,14473.50527,43829.46474,3261.157967,2647.467902
,,,,,85,17716.6633,16071.60268,14233.05697,43028.06337,3261.157967,2502.442226
,,,,,86,17934.73911,15706.08978,14534.74361,44081.2388,3261.157967,2502.442226
,,,,,87,17900.01052,16104.42381,14396.76385,44205.6269,3261.157967,2502.442226
,,,,,88,18304.65793,16077.52619,14729.70529,44487.19478,2886.559661,2647.467902
,,,,,89,20606.52707,16416.31038,15020.88552,44290.23265,3117.322599,2814.241598
,,,,,90,19902.3997,17486.61928,14757.40404,42994.38039,3117.322599,2814.241598
,,,,,91,18548.67998,17213.80868,14157.74385,42390.56084,3117.322599,2814.241598
,,,,,92,19107.88179,16974.93071,14663.32629,43172.54448,3117.322599,2814.241598
,,,,,93,18317.81122,16715.91803,14303.62836,43508.21396,3117.322599,2814.241598
,,,,,94,16857.84863,16547.02136,13539.91653,46329.28996,2886.559661,2814.241598
,,,,,95,15367.02331,15493.03151,12441.3431,43426.83815,2886.559661,2814.241598
,,,,,96,13938.38801,14742.71511,11506.60319,40842.56466,2886.559661,2814.241598
,,,,,97,13565.15726,13835.85853,10601.00518,38606.66243,2892.268185,2592.769401
,,,,,98,13440.73145,13696.03177,10437.53776,37956.41523,2892.268185,2467.247674
,,,,,99,13440.73145,13696.03177,10437.53776,37199.50257,2892.268185,2467.247674
,,,,,100,13440.73145,13696.03177,10437.53776,37199.50257,2892.268185,2467.247674
,,,,,101,13945.63099,13706.83979,10437.53776,37199.50257,2892.268185,2467.247674
,,,,,102,16272.68457,14536.35282,11715.37088,38247.28092,2892.268185,2467.247674
,,,,,103,17749.68196,15711.07647,12515.00373,39793.49559,2892.268185,2592.769401
,,,,,104,17475.46562,15507.18141,12702.18752,39348.09798,2892.268185,2592.769401
,,,,,105,18123.06643,15401.14453,13475.26991,41120.01474,2892.268185,2592.769401
,,,,,106,18515.45151,15571.18512,14050.36849,43005.00304,2892.268185,2592.769401
,,,,,107,19537.85111,16312.1444,15258.70896,43751.78272,3254.136962,2592.769401
,,,,,108,19262.45809,16493.69412,13940.96957,42643.52686,3254.136962,2592.769401
,,,,,109,17717.22323,15735.30622,13715.24173,41927.29722,3254.136962,2467.247674
,,,,,110,17933.76681,15376.52296,13998.45885,42868.54275,3254.136962,2467.247674
,,,,,111,17899.28228,15767.52306,13868.92633,42979.71107,3254.136962,2467.247674
,,,,,112,18301.08656,15741.12067,14181.48481,43231.35433,2892.268185,2592.769401
,,,,,113,20590.72185,16073.66733,14454.83873,43055.32505,3114.997814,2741.34125
,,,,,114,19887.60203,17126.7946,14207.48782,41897.19402,3114.997814,2741.34125
,,,,,115,18543.39406,16856.4825,13644.53934,41357.5475,3114.997814,2741.34125
,,,,,116,19098.66664,16622.00263,14119.16959,42056.4231,3114.997814,2741.34125
,,,,,117,18314.14745,16367.75876,13781.49268,42356.41813,3114.997814,2741.34125
,,,,,118,16864.44281,16201.97172,13064.53595,44974.64175,2892.268185,2741.34125
,,,,,119,15384.09249,15167.38742,12033.21813,42283.69082,2892.268185,2741.34125
,,,,,120,13965.49517,14430.88546,11155.7038,39974.07003,2892.268185,2741.34125
,,,,,121,13633.92848,13585.06078,10331.85636,37850.12452,2819.817206,2550.523748
,,,,,122,13518.62377,13438.02596,10193.71512,37246.32247,2819.817206,2432.024326
,,,,,123,13518.62377,13438.02596,10193.71512,36560.18851,2819.817206,2432.024326
,,,,,124,13518.62377,13438.02596,10193.71512,36560.18851,2819.817206,2432.024326
,,,,,125,14001.82722,13450.92981,10193.71512,36560.18851,2819.817206,2432.024326
,,,,,126,16251.96968,14313.31139,11349.34319,37516.41252,2819.817206,2432.024326
,,,,,127,17680.151,15534.58218,12079.45888,38952.18588,2819.817206,2550.523748
,,,,,128,17414.9978,15322.608,12250.36961,38538.60163,2819.817206,2550.523748
,,,,,129,18041.19474,15212.36953,12956.24304,40183.95588,2819.817206,2550.523748
,,,,,130,18420.61132,15389.14779,13481.34465,41934.30532,2819.817206,2550.523748
,,,,,131,19409.21973,16159.46677,14648.39019,42627.74485,3075.359844,2550.523748
,,,,,132,19142.92855,16348.2102,13381.45648,41598.64826,3075.359844,2550.523748
,,,,,133,17648.7652,15559.772,13175.35259,40933.57668,3075.359844,2432.024326
,,,,,134,17858.1517,15186.77236,13433.94785,41807.59196,3075.359844,2432.024326
,,,,,135,17824.80696,15593.26541,13315.67641,41910.81988,3075.359844,2432.024326
,,,,,136,18213.33115,15565.81685,13601.0622,42144.48904,2819.817206,2550.523748
,,,,,137,20445.82396,15911.54031,13850.65174,41981.03298,2975.429086,2691.645685
,,,,,138,19747.41103,17000.96387,13624.8046,40905.62366,2975.429086,2691.645685
,,,,,139,18447.63015,16725.37367,13110.79681,40404.52242,2975.429086,2691.645685
,,,,,140,18984.55065,16481.60279,13544.16444,41053.4795,2975.429086,2691.645685
,,,,,141,18225.9604,16217.28479,13235.84392,41332.04682,2975.429086,2691.645685
,,,,,142,16824.16975,16044.92862,12581.21678,43828.42797,2819.817206,2691.645685
,,,,,143,15392.74633,14969.35004,11639.55796,41264.51419,2819.817206,2691.645685
,,,,,144,14021.03487,14203.665,10838.33152,39119.86245,2819.817206,2691.645685
,,,,,145,13530.52571,13581.58172,10142.97172,37684.94959,2761.116528,2505.749326
,,,,,146,13406.5302,13411.1813,9987.92289,37054.61296,2761.116528,2391.931443
,,,,,147,13406.5302,13411.1813,9987.92289,36328.04241,2761.116528,2391.931443
,,,,,148,13406.5302,13411.1813,9987.92289,36328.04241,2761.116528,2391.931443
,,,,,149,13910.40617,13430.87899,9987.92289,36328.04241,2761.116528,2391.931443
,,,,,150,16233.83129,14399.80706,11225.13424,37336.57234,2761.116528,2391.931443
,,,,,151,17708.52568,15771.96482,12001.65912,38835.44195,2761.116528,2505.749326
,,,,,152,17434.73687,15533.80141,12183.43364,38403.6824,2761.116528,2505.749326
,,,,,153,18081.32799,15409.94307,12934.17532,40121.34309,2761.116528,2505.749326
,,,,,154,18473.10127,15608.56213,13492.65457,41948.61308,2761.116528,2505.749326
,,,,,155,19493.90671,16474.05336,14687.26833,42672.52639,3018.44538,2505.749326
,,,,,156,19218.94302,16686.11587,13386.41709,41598.2053,3018.44538,2505.749326
,,,,,157,17676.11768,15800.26682,13167.21238,40903.9066,3018.44538,2391.931443
,,,,,158,17892.32349,15381.18339,13442.24503,41816.3312,3018.44538,2391.931443
,,,,,159,17857.89265,15837.89831,13316.45577,41924.09556,3018.44538,2391.931443
,,,,,160,18259.07046,15807.0585,13619.98187,42168.03351,2761.116528,2505.749326
,,,,,161,20546.00985,16195.4958,13885.43635,41997.39423,2917.857618,2641.898513
,,,,,162,19843.11219,17402.57722,13645.23344,40874.72516,2917.857618,2641.898513
,,,,,163,18501.00018,17109.87757,13098.55316,40351.60261,2917.857618,2641.898513
,,,,,164,19055.407,16835.98901,13559.46744,41029.07865,2917.857618,2641.898513
,,,,,165,18272.11094,16539.01475,13231.54879,41319.88783,2917.857618,2641.898513
,,,,,166,16824.66677,16345.36412,12535.31084,43885.87883,2761.116528,2641.898513
,,,,,167,15346.62475,15136.89873,11533.79627,41249.38743,2761.116528,2641.898513
,,,,,168,13930.23938,14276.61396,10681.64054,39010.4872,2761.116528,2641.898513
,,,,,169,13569.16695,13908.48433,10281.24644,38317.82283,2701.80286,2499.099331
,,,,,170,13428.4917,13742.04994,10097.05731,37620.77619,2701.80286,2384.006005
,,,,,171,13428.4917,13742.04994,10097.05731,36792.54489,2701.80286,2384.006005
,,,,,172,13428.4917,13742.04994,10097.05731,36792.54489,2701.80286,2384.006005
,,,,,173,13972.04328,13760.59445,10097.05731,36792.54489,2701.80286,2384.006005
,,,,,174,16436.11569,14711.43757,11475.68347,37932.576,2701.80286,2384.006005
,,,,,175,18000.07981,16057.98412,12332.77292,39590.07448,2701.80286,2499.099331
,,,,,176,17709.71752,15824.26602,12533.40657,39112.62081,2701.80286,2499.099331
,,,,,177,18395.44949,15702.71948,13362.03781,41012.06555,2701.80286,2499.099331
,,,,,178,18810.93866,15897.63133,13978.45936,43032.71981,2701.80286,2499.099331
,,,,,179,19893.53796,16746.96824,15220.94457,43833.24655,2947.900991,2499.099331
,,,,,180,19601.92949,16955.07263,13861.19973,42645.22755,2947.900991,2499.099331
,,,,,181,17965.71007,16085.75787,13619.2525,41877.44959,2947.900991,2384.006005
,,,,,182,18195.00378,15674.49659,13922.81983,42886.43823,2947.900991,2384.006005
,,,,,183,18158.48884,16122.68697,13783.97991,43005.60753,2947.900991,2384.006005
,,,,,184,18583.95154,16092.42278,14118.99689,43275.36201,2701.80286,2499.099331
,,,,,185,20975.38762,16473.60993,14411.99231,43086.66358,2851.455466,2636.603829
,,,,,186,20263.8825,17660.72038,14146.86831,41845.17981,2851.455466,2636.603829
,,,,,187,18840.52642,17370.92485,13543.46988,41266.69398,2851.455466,2636.603829
,,,,,188,19428.49388,17102.1484,14052.20408,42015.86889,2851.455466,2636.603829
,,,,,189,18597.78151,16810.71713,13690.26382,42337.45509,2851.455466,2636.603829
,,,,,190,17062.71715,16620.68098,12921.79108,45078.45065,2701.80286,2636.603829
,,,,,191,15495.20259,15434.77149,11816.36923,42259.49347,2701.80286,2636.603829
,,,,,192,13993.07709,14590.54386,10875.80223,39783.64518,2701.80286,2636.603829
,,,,,193,13928.38135,14007.54138,10726.19041,38697.07408,2703.75985,2497.947993
,,,,,194,13793.10246,13838.10205,10540.17203,37990.77885,2703.75985,2391.420283
,,,,,195,13793.10246,13838.10205,10540.17203,37148.45342,2703.75985,2391.420283
,,,,,196,13793.10246,13838.10205,10540.17203,37148.45342,2703.75985,2391.420283
,,,,,197,14323.81789,13857.52029,10540.17203,37148.45342,2703.75985,2391.420283
,,,,,198,16742.38716,14822.06585,11927.11443,38306.7157,2703.75985,2391.420283
,,,,,199,18277.46997,16188.01726,12788.85874,39986.20631,2703.75985,2497.947993
,,,,,200,17992.46968,15950.93108,12990.58203,39502.41765,2703.75985,2497.947993
,,,,,201,18665.53848,15827.63295,13823.71356,41427.06473,2703.75985,2497.947993
,,,,,202,19073.35494,16025.35365,14443.4829,43474.52956,2703.75985,2497.947993
,,,,,203,20135.96223,16886.93021,15688.7243,44285.6779,2992.810546,2497.947993
,,,,,204,19849.73881,17098.03356,14325.58643,43081.89595,2992.810546,2497.947993
,,,,,205,18243.73493,16216.19125,14082.32519,42303.93091,2992.810546,2391.420283
,,,,,206,18468.7944,15799.00335,14387.54119,43326.30707,2992.810546,2391.420283
,,,,,207,18432.95369,16253.65252,14247.94723,43447.05755,2992.810546,2391.420283
,,,,,208,18850.55957,16222.95221,14584.78369,43720.3912,2703.75985,2497.947993
,,,,,209,21208.18814,16609.63258,14879.37037,43529.18907,2880.526939,2626.367113
,,,,,210,20499.46786,17811.87446,14612.80648,42271.23297,2880.526939,2626.367113
,,,,,211,19102.39627,17519.87856,14006.13099,41685.07163,2880.526939,2626.367113
,,,,,212,19679.50601,17247.22881,14517.62813,42444.18679,2880.526939,2626.367113
,,,,,213,18864.13411,16951.59778,14153.72217,42770.03989,2880.526939,2626.367113
,,,,,214,17357.41726,16758.82305,13381.07585,45535.29788,2703.75985,2626.367113
,,,,,215,15818.8495,15555.82361,12269.65046,42691.04385,2703.75985,2626.367113
,,,,,216,14344.46327,14699.42995,11323.97524,40182.34535,2703.75985,2626.367113
,,,,,217,14083.36666,13723.36734,10690.94253,38705.21881,2776.960581,2482.247025
,,,,,218,13956.55072,13536.82266,10501.82666,37982.1964,2776.960581,2371.62512
,,,,,219,13956.55072,13536.82266,10501.82666,37114.38009,2776.960581,2371.62512
,,,,,220,13956.55072,13536.82266,10501.82666,37114.38009,2776.960581,2371.62512
,,,,,221,14467.13557,13561.21449,10501.82666,37114.38009,2776.960581,2371.62512
,,,,,222,16814.34312,14603.75997,11902.85098,38305.61558,2776.960581,2371.62512
,,,,,223,18304.13242,16080.1718,12772.47736,40024.88152,2776.960581,2482.247025
,,,,,224,18027.54115,15823.91316,12976.04575,39529.63531,2776.960581,2482.247025
,,,,,225,18680.75066,15690.64429,13816.79765,41499.86376,2776.960581,2482.247025
,,,,,226,19076.5342,15904.35406,14442.2358,43595.81864,2776.960581,2482.247025
,,,,,227,20107.78862,16835.60376,15692.14424,44426.17739,3128.071813,2482.247025
,,,,,228,19830.01029,17063.7784,14323.26097,43193.8863,3128.071813,2482.247025
,,,,,229,18271.39274,16110.62413,14077.7747,42397.49674,3128.071813,2371.62512
,,,,,230,18489.81159,15659.6995,14385.78241,43444.08581,3128.071813,2371.62512
,,,,,231,18455.02849,16151.11479,14244.91163,43567.69602,3128.071813,2371.62512
,,,,,232,18860.31258,16117.93183,14584.82901,43847.50302,2776.960581,2482.247025
,,,,,233,21164.92159,16535.88189,14882.11018,43651.77266,2992.896073,2615.008548
,,,,,234,20460.5686,17824.25803,14613.10812,42364.02441,2992.896073,2615.008548
,,,,,235,19104.71867,17519.73674,14000.88358,41763.98103,2992.896073,2615.008548
,,,,,236,19664.8004,17225.03863,14517.05921,42541.07429,2992.896073,2615.008548
,,,,,237,18873.48661,16905.50079,14149.82473,42874.64456,2992.896073,2615.008548
,,,,,238,17411.2265,16697.13694,13370.11128,45683.784,2776.960581,2615.008548
,,,,,239,15918.05521,15396.85454,12248.52007,42793.77766,2776.960581,2615.008548
,,,,,240,14487.17179,14471.20688,11294.19508,40225.66572,2776.960581,2615.008548
,,,,,241,13898.89581,13640.75366,10650.48695,38645.53427,2870.489295,2475.20383
,,,,,242,13774.15259,13431.59971,10463.60514,37896.70783,2870.489295,2353.641135
,,,,,243,13774.15259,13431.59971,10463.60514,36989.56824,2870.489295,2353.641135
,,,,,244,13774.15259,13431.59971,10463.60514,36989.56824,2870.489295,2353.641135
,,,,,245,14279.80714,13462.56547,10463.60514,36989.56824,2870.489295,2353.641135
,,,,,246,16609.53719,14608.20855,11854.4729,38231.66955,2870.489295,2353.641135
,,,,,247,18088.23343,16230.62315,12718.41435,40012.29456,2870.489295,2475.20383
,,,,,248,17813.70171,15949.02303,12920.65196,39499.37346,2870.489295,2475.20383
,,,,,249,18462.0474,15802.57516,13755.90769,41539.91759,2870.489295,2475.20383
,,,,,250,18854.88372,16037.41875,14377.25722,43710.67523,2870.489295,2475.20383
,,,,,251,19878.45934,17060.75998,15623.79956,44570.66874,3281.303511,2475.20383
,,,,,252,19602.74946,17311.49888,14259.06016,43294.39829,3281.303511,2475.20383
,,,,,253,18055.73748,16264.08692,14015.17868,42469.58629,3281.303511,2353.641135
,,,,,254,18272.53006,15768.57023,14321.17287,43553.52719,3281.303511,2353.641135
,,,,,255,18238.00585,16308.58171,14181.223,43681.54894,3281.303511,2353.641135
,,,,,256,18640.27223,16272.11728,14518.91827,43971.342,2870.489295,2475.20383
,,,,,257,20931.8961,16731.39854,14814.25604,43768.62619,3124.110348,2619.572125
,,,,,258,20228.61259,18133.62398,14547.01251,42434.91937,3124.110348,2619.572125
,,,,,259,18882.85838,17812.54707,13938.79022,41813.46098,3124.110348,2619.572125
,,,,,260,19438.76977,17488.70618,14451.59149,42618.288,3124.110348,2619.572125
,,,,,261,18653.34811,17137.56916,14086.7577,42963.76309,3124.110348,2619.572125
,,,,,262,17201.9762,16908.60015,13312.14141,45840.59586,2870.489295,2619.572125
,,,,,263,15719.92314,15479.73246,12197.88227,42880.01013,2870.489295,2619.572125
,,,,,264,14299.69417,14462.54725,11249.79591,40220.24457,2870.489295,2619.572125
,,,,,265,13727.20002,13964.2396,10619.78161,38612.36588,2969.21212,2475.336535
,,,,,266,13599.13645,13732.75936,10428.08228,37873.29387,2969.21212,2349.185688
,,,,,267,13599.13645,13733.93408,10428.08228,36981.01924,2969.21212,2349.185688
,,,,,268,13599.13645,13732.75936,10428.08228,36981.01924,2969.21212,2349.185688
,,,,,269,14112.689,13770.49212,10428.08228,36981.01924,2969.21212,2349.185688
,,,,,270,16470.41697,15016.17212,11842.14133,38203.89228,2969.21212,2349.185688
,,,,,271,17966.88345,16780.25504,12719.2672,39961.32237,2969.21212,2475.336535
,,,,,272,17689.05259,16474.06576,12924.59112,39455.08272,2969.21212,2475.336535
,,,,,273,18345.18988,16314.83014,13772.5935,41469.04617,2969.21212,2475.336535
,,,,,274,18742.74725,16570.18014,14403.42532,43611.52692,2969.21212,2475.336535
,,,,,275,19778.62374,17682.87896,15657.79858,44460.31791,3406.960462,2475.336535
,,,,,276,19499.60055,17955.51223,14283.42447,43200.67251,3406.960462,2475.336535
,,,,,277,17933.99704,16816.64085,14035.82117,42386.60474,3406.960462,2349.185688
,,,,,278,18153.39495,16277.85592,14346.48508,43456.42593,3406.960462,2349.185688
,,,,,279,18118.45589,16865.0209,14204.39946,43582.78003,3406.960462,2349.185688
,,,,,280,18525.55646,16825.37242,14547.24822,43868.79817,2969.21212,2475.336535
,,,,,281,20837.98194,17324.75786,14847.09308,43668.72299,3239.836425,2624.576824
,,,,,282,20132.98504,18837.44272,14575.7712,42352.3894,3239.836425,2624.576824
,,,,,283,18771.05804,18500.31167,13958.26696,41739.0263,3239.836425,2624.576824
,,,,,284,19333.65007,18148.19317,14478.89398,42533.36943,3239.836425,2624.576824
,,,,,285,18538.78961,17766.39506,14108.49255,42874.34426,3239.836425,2624.576824
,,,,,286,17069.9755,17517.43261,13322.055,45725.58764,2969.21212,2624.576824
,,,,,287,15570.11177,15963.797,12190.7914,42791.68228,2969.21212,2624.576824
,,,,,288,14132.81503,14857.79175,11228.2365,40166.56357,2969.21212,2624.576824
,,,,,289,13585.08458,14419.56251,10584.35711,38418.58807,3034.542544,2507.025998
,,,,,290,13453.20152,14186.2205,10379.69114,37660.00529,3034.542544,2378.520865
,,,,,291,13453.20152,14187.80026,10379.69114,36737.9978,3034.542544,2378.520865
,,,,,292,13453.20152,14186.2205,10379.69114,36737.9978,3034.542544,2378.520865
,,,,,293,13975.83935,14224.58953,10379.69114,36737.9978,3034.542544,2378.520865
,,,,,294,16365.774,15478.14874,11856.31743,37999.33118,3034.542544,2378.520865
,,,,,295,17882.68229,17253.38988,12769.03508,39803.15568,3034.542544,2507.025998
,,,,,296,17601.05625,16945.26388,12982.69058,39283.55181,3034.542544,2507.025998
,,,,,297,18266.1564,16785.02106,13865.10298,41350.6819,3034.542544,2507.025998
,,,,,298,18669.14444,17041.98622,14521.53253,43549.72202,3034.542544,2507.025998
,,,,,299,19719.17105,18161.7231,15797.0482,44420.92026,3496.338329,2507.025998
,,,,,300,19436.33638,18436.08084,14396.66232,43128.02146,3496.338329,2507.025998
,,,,,301,17849.34661,17290.00585,14139.01184,42292.46311,3496.338329,2378.520865
,,,,,302,18071.74164,16747.81298,14462.28178,43390.52652,3496.338329,2378.520865
,,,,,303,18036.32515,17338.69191,14314.43065,43520.21624,3496.338329,2378.520865
,,,,,304,18448.98683,17298.79264,14671.19144,43813.78497,3034.542544,2507.025998
,,,,,305,20785.34082,17801.33681,14983.20333,43608.42801,3320.346677,2658.760649
,,,,,306,20078.37295,19322.71912,14700.87182,42257.34452,3320.346677,2658.760649
,,,,,307,18697.84191,18984.32625,14058.31065,41627.78923,3320.346677,2658.760649
,,,,,308,19268.119,18629.98053,14600.06354,42443.10223,3320.346677,2658.760649
,,,,,309,18462.40081,18245.76746,14214.63205,42793.07847,3320.346677,2658.760649
,,,,,310,16973.52255,17995.23027,13396.28265,45695.50568,3034.542544,2658.760649
,,,,,311,15453.1706,16431.76756,12219.11493,42708.2343,3034.542544,2658.760649
,,,,,312,13996.24031,15318.76658,11217.50173,40013.81504,3034.542544,2658.760649
,,,,,313,13538.53832,14694.83387,10537.12564,38402.61563,3077.129813,2536.550403
,,,,,314,13398.73428,14470.38961,10316.56306,37618.06819,3077.129813,2401.030336
,,,,,315,13398.73428,14470.38961,10316.56306,36656.49262,3077.129813,2401.030336
,,,,,316,13398.73428,14470.38961,10316.56306,36656.49262,3077.129813,2401.030336
,,,,,317,13940.21356,14505.80121,10316.56306,36656.49262,3077.129813,2401.030336
,,,,,318,16396.93978,15721.16771,11869.89439,37969.00847,3077.129813,2401.030336
,,,,,319,17956.2413,17442.32185,12826.24622,39834.57402,3077.129813,2536.550403
,,,,,320,17666.74459,17143.58365,13050.11592,39297.18522,3077.129813,2536.550403
