Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,106235.602815038,549563.6160000003,1.0725152074628796e6,446376.5679999997,0.0,64354.83866279996,
IME,203867.65288715094,756810.4050000001,2.279008365460348e6,1.162378972e6,,6596.171850240002,
JL,71113.69917668357,401797.2758418182,648525.4741950047,2.0961450432063718e6,,336403.3008402001,
LN,158807.96188297946,433373.65499999997,2.406258812578805e6,1.9044475749999997e6,0.0,72198.83659967997,1.7512558958718716e6
SD,,,0.0,,,,
JB,,,0.0,,,,
