Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,0.0,142491.98284368566,1.24587473579438e6,135105.74012191244,7213.219307165151,52870.61089554493,
IME,11655.134295407375,84591.34850077792,2.5199581968226135e6,228240.7693903007,,11624.279832000011,
JL,104.0,125148.19999999998,785748.1985845456,262262.70000000007,,150431.57291328002,
LN,995.3364003090079,138188.69495726717,2.810141305671945e6,132266.57382748777,8730.495121792108,48418.82159999997,889850.8107498664
SD,,,0.0,,,,
JB,,,0.0,,,,
