Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,0.0,90984.6,978411.4327550051,247780.2620945456,14866.124896000001,32103.792671999985,
IME,13262.012564999999,85143.74400000004,2.9019086331491093e6,1.0847326548909082e6,,14222.99339999998,
JL,3744.0,71743.10000000005,724214.8602907646,297388.00000000006,,58725.064925519975,
LN,7544.138224478124,124906.18000000002,2.948557113467742e6,644543.0470856521,6750.0,50767.25303999999,890824.6362010204
SD,,,0.0,,,,
JB,,,0.0,,,,
