Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,107268.0,107179.79999999999,88.20000000001164,0.0008222396241191376
IME,88167.744,88004.44799999999,163.29600000001665,0.0018521059130198073
JL,107125.06,107114.68000000001,10.379999999990105,9.689609508727561e-5
LN,139413.47999999998,139413.47999999992,5.820766091346741e-11,4.1751816907136533e-16
SD,0,0,,
JB,0,0,,
