Index,Zone,Region,Resource,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168
313,1,HL,solar_photovoltaic,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,0.0,9.094947017729282e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,-9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7053025658242404e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4704.058626184547,0.0,0.0,4919.244929947816,6397.504015442448,12254.063999999998,0.0,0.0,7355.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,4.547473508864641e-13,0.0,-4.547473508864641e-13,0.0,0.0,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.42926546404874,1817.34,3565.448,5452.02,9259.78,0.0,11062.14535001626,0.0,0.0,2950.2553155591213,0.0,975.253880078275,1.5916157281026244e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,1,HL,onshore_wind_turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.821210263296962e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,-1.1368683772161603e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.547473508864641e-13,0.0,4.547473508864641e-13,0.0,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.547473508864641e-13,653.2876915253491,0.0,7781.950908984549,7749.061746789923,0.0,0.0,242.77880148455006,9541.683309042446,8597.66294034245,1322.7698803899184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-14,0.0,0.0,645.4540271845053,0.0,222.73192557255607,316.59548661642475,1400.570548098991,1295.8965794071719,0.0,0.0,0.0,1522.3050454545482,2417.3991522328943,5345.611212675001,2812.480730700001,7973.857550039664,0.0,3830.5467818181824,2661.791817663616,0.0,2863.6164378613757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.952838470577262e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1790.1489619044605
320,2,IME,solar_photovoltaic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2737367544323206e-13,1.3642420526593924e-12,9.094947017729282e-13,0.0,0.0,-1.8189894035458565e-12,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.7149999999999,2565.4590000000003,6051.852000000001,8858.508,8973.005187574989,9619.108973601069,0.0,9952.113273395256,14033.28,12608.025,10612.668,0.0,3557.683696545457,4.547473508864641e-13,153.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,1.8189894035458565e-12,-1.8189894035458565e-12,0.0,0.0,0.0,1.8189894035458565e-12,0.0,0.0,4.547473508864641e-13,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5218.626,8748.873,12103.704000000002,13353.543,0.0,11950.215,12651.878999999999,0.0,8814.654,6490.392,3705.6630000000005,1425.255,153.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,0.0,0.0,-1.8189894035458565e-12,1.8189894035458565e-12,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,4.547473508864641e-13,9.094947017729282e-13,0.0,0.0,0.0,267.37504686156353,0.0,6402.683999999999,6183.414,4078.422,1578.744,87.708,0.0,0.0,0.0,0.0
321,2,IME,onshore_wind_turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1418.889674641352,945.3339896730649,0.0,0.0,0.0,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,669.7693210417638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1631.5558300000012,2066.331105355748,9159.242898779681,13462.172078379688,0.0,0.0,9764.823693395254,0.0,9679.416834205775,9623.242865311597,21442.50404000944,785.8994200943744,0.0,0.0,4314.144916454548,4982.582115391386,0.0,0.0,3522.398179090913,2954.4588199090977,0.0,0.0,0.0,0.0,0.0,4.547473508864641e-13,-4.547473508864641e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.4163849999968,3827.7202403847587,11321.078834984764,14639.957317542525,14412.315036801981,11697.092172733686,13823.31775694422,15384.808461144217,10019.539619291456,17391.086318542526,18505.674087207757,32433.31048016504,33059.15590816504,15681.805778165031,11294.822979541445,9996.505928884762,13842.893791584771,14030.627498871523,4256.063435179007,14648.071609102324,1849.9853833781963,3369.900841255854,3768.9239715804506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,0.0,0.0,-1.1368683772161603e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3832.827646720307,838.0128272985858,2784.828857070421,2901.9877663087354,3178.7387986363647,6006.79641859806,8269.728147398066,4802.410369090914,10730.451465504564,16470.367569158225
325,3,JL,solar_photovoltaic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2488.8678013708777,89.13840479322607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.5069258743279,1600.2160312369033,0.0,0.0,1746.7513707329126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,-9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.25395256033426,1103.2395413636332,0.0,7725.0,8355.0,8175.000000000001,7650.0,6645.0,5025.0,3300.0,1635.0,510.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4261.6821701425,6735.0,7200.0,8115.000000000001,7080.0,6615.0,5445.0,3795.0,1710.0,690.0,165.0,0.0,0.0,0.0,0.0,0.0
326,3,JL,onshore_wind_turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.2702754197508,0.0,0.0,-1.8189894035458565e-12,0.0,0.0,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2448.6483563636357,3623.072184481329,0.0,0.0,2971.193414190533,3393.652374075631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,115.47687409090213,0.0,0.0,630.5154346014097,0.0,734.5347528545462,0.0,1626.0717094298707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3648.008720527587,6702.52502755601,761.1260562106327,5361.961042979998,13063.323453699999,16024.949341176012,16255.03254479601,17230.11742789601,12146.87544909601,22259.823929096012,21425.19367909601,11177.870589096012,14954.474853700005,19441.626326600002,2728.441081818184,4433.345268579998,4439.1281922,2868.8052327272744,116.53418541838982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7628.368140705321,13777.140197085319,19007.307527962497,23633.8705543425,17062.281643762504,24982.386022605322,21462.068340705322,19160.58636070532,14834.210323336902,19017.518441173575,3001.339429090911,819.586014885319,3139.1444732686505,5892.824164342497,9087.701359627501
330,4,LN,solar_photovoltaic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2737367544323206e-13,4.547473508864641e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.821210263296962e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.547473508864641e-13,4.547473508864641e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.283063041541027e-14,0.0,0.0,0.0,0.0,-1.8189894035458565e-12,0.0,2454.2157789648245,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,7.958078640513122e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8189894035458565e-12,0.0,0.0,1.8189894035458565e-12,1.8189894035458565e-12,1.8189894035458565e-12,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4779288903810084e-12,0.0,0.0,0.0,0.0,0.0
331,4,LN,onshore_wind_turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,9.094947017729282e-13,0.0,0.0,0.0,-9.094947017729282e-13,0.0,1.8189894035458565e-12,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,0.0,-4.547473508864641e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.71266832650144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,1,HL,conventional_hydroelectric,405.0177364,57.5,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.2443596999992,587.7351425000027,187.01748860000328,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0072361000001,882.0249725000001,574.359145381369,1142.4869177848068,0.0,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.9822635999999,859.9822635999999,0.0,579.9854728000003,406.6418796715599,57.5,57.5,57.5,347.5177364,637.5354728,572.4647370000009,497.2731370000008,859.9822635999999,570.0145271999996,57.5,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.9822635999999,859.9822635999999,859.9822635999999,117.47708950000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.978904364939,0.0,0.0,0.0,0.0,0.0,558.8957280000004,667.4113263977363,303.37270149999995,367.39150299999983,57.5,205.93930253812948,619.594718171735,290.7467006923123,127.0522800180795,154.33802836982034,164.80542523900158,279.94679080000003,569.9645272,859.9822636,859.9822636,57.5,0.0,0.0,0.0,0.0,0.0,0.0,817.2893644849693,1107.3071008849693,612.6574263150308,1149.9500000000003,859.9822635999999,0.0,859.9822635999999,0.0,1030.1092875000004,0.0,0.0,571.1990854999999,0.0,0.0,0.0,633.2707085,627.5145271999996,0.0,0.0,327.5257995000002,0.0,474.5023355000012,521.5245510000013,345.5352839999996,0.0,509.1612325000001,0.0,359.7554925000004,310.8402095000001,235.04100900000003,270.6449500000001,0.0,0.0,57.5,115.0
323,2,IME,conventional_hydroelectric,78.1697344,124.33946879999999,170.5092032000001,16.0,262.8486720000002,15.999999999999716,0.0,89.10132800000012,135.27106240000012,0.0,227.61053120000008,273.78026560000006,319.95000000000005,226.77276911921922,273.8302656,181.49079680000006,227.66053120000004,273.8302656,16.0,62.169734399999996,108.33946879999999,154.5092032,181.4407968000001,0.0,273.78026560000006,0.0,273.8302656,181.5407968,273.8302656,273.8302656,181.4407968000001,227.61053120000008,273.78026560000006,319.95000000000005,227.66053120000004,319.95000000000005,0.0,319.95000000000005,273.8302656,181.5407968,273.8302656,273.83026559999996,42.93159360000013,89.10132800000012,0.0,0.0,0.0,0.0,0.0,89.20132800000005,0.0,227.66053120000004,273.8302656,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.169734399999996,108.33946879999999,0.0,62.169734399999996,0.0,0.0,0.0,0.0,273.78026560000006,319.95000000000005,0.0,273.8302656,273.8302656,273.8302656,0.0,289.8302656,0.0,0.0,22.337726000004295,108.33946879999999,0.0,0.0,246.84867199999997,293.01840639999995,0.0,227.66053120000004,319.95000000000005,227.7105312,273.8302656,273.8302656,273.8302656,16.0,0.0,108.33946879999999,154.5092032,200.67893759999998,246.84867199999997,273.8302656,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.32106240000007,0.0,0.0,273.8302656,319.95000000000005,0.0,319.95000000000005,0.0,227.7105312,319.95000000000005,89.15132800000009,181.4407968000001,227.61053120000008,273.78026560000006,319.95000000000005,0.0,0.0,273.8302656,227.7105312,319.95000000000005,0.0,16.0,62.169734399999996,108.33946879999999,154.5092032,200.67893759999998,246.84867199999997,273.8302656,319.95000000000005,227.7105312,181.4407968000001,227.61053120000008,0.0,319.95000000000005,181.5407968,273.8302656,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
