Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,147130.6280022058,473802.8942430205,1.1608866499221e6,828432.3114148249,174.0000000000001,47785.30556039996,
IME,374989.78664724453,502504.9489024523,705120.761548319,3.3714126527186045e6,,7756.515379200004,
JL,133224.9016166223,380773.6952175673,694190.1822335313,1.3276294526442715e6,,185609.97230442014,
LN,197804.70328710036,455539.2542210353,1.7045845790865978e6,2.269853102331674e6,0.0,40697.56701696,1.750590783451302e6
SD,,,0.0,,,,
JB,,,0.0,,,,
