Path,Total
HL_to_IME,-2625.8236945629637
HL_to_JL,1000.440787436773
IME_to_JL,-1017.3351814748244
IME_to_LN,3823.980905534307
JL_to_LN,1384.3707884310736
IME_to_SD,2153.507464502686
LN_to_JB,1756.6514069552586
