Region,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,1.7541231943302723e6,5.103537852260701e6,3.0551857051107213e6,712.0000000000001,189826.42545079993,0.0
IME,2.3375803315058355e6,6.378524176204355e6,9.986543063553728e6,0.0,30287.345766400013,0.0
JL,1.3668355928052946e6,3.490314332302085e6,5.063895635492456e6,0.0,746533.2136090007,0.0
LN,1.8330794555209936e6,8.721638771114452e6,8.089879076899698e6,150.00000000000017,162790.26806784002,6.720802882029263e6
SD,0.0,0.0,0.0,0.0,0.0,0.0
JB,0.0,0.0,0.0,0.0,0.0,0.0
