Region,TotalPotentials,TotalCurtailments,Curtailment_rate
HL,5.577978444000001e6,697875.1011763143,0.12511254896063456
IME,1.5163926692999998e7,2.6484632617624574e6,0.17465550416997508
JL,9.363135e6,2.8226851155041745e6,0.30146795015816547
LN,9.926800915000001e6,1388.1668003436062,0.00013984029822195805
SD,0.0,,
JB,0.0,,
NEG,4.0031841052e7,6.17041164524329e6,0.15413759355279552
