Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,611595.4880000001,606455.5904112309,5139.897588769207,0.008404080294276476
IME,797221.8659999999,764398.9442378371,32822.92176216282,0.04117162757570779
JL,522060.0,486169.269836782,35890.73016321799,0.06874828595030837
LN,519658.92000000004,519310.2309504773,348.6890495227417,0.0006709959862186946
SD,0,0,,
JB,0,0,,
