Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,85348.2,85348.20000000001,-1.4551915228366852e-11,-1.705005521893473e-16
IME,78415.34400000001,78415.34400000001,0.0,0.0
JL,67892.12,67892.12,0.0,0.0
LN,116933.14,116933.14,0.0,0.0
SD,0,0,,
JB,0,0,,
