Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,261822.59999999995,261822.6000000001,-1.4551915228366852e-10,-5.557929387442816e-16
IME,864834.3,864834.2999999991,9.313225746154785e-10,1.0768797845037811e-15
JL,501676.00000000006,501675.99999999994,1.1641532182693481e-10,2.3205280265935546e-16
LN,604904.6299999999,604904.6299999997,2.3283064365386963e-10,3.849047140767788e-16
SD,0,0,,
JB,0,0,,
