Path,Total
HL_to_IME,-1507.3154897346124
HL_to_JL,-1258.7408074094603
IME_to_JL,-720.4978353666908
IME_to_LN,3648.358028679174
JL_to_LN,1988.2860367687626
IME_to_SD,2153.507464502686
LN_to_JB,1756.6514069552586
