Region,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,2.1701742419325784e6,4.32827571941455e6,2.6073407438576426e6,290.0000000000001,257419.3546511998,0.0
IME,3.018926086685e6,9.79517928504304e6,5.290300614090334e6,0.0,26374.53397952,0.0
JL,1.866183851316818e6,4.136578161802197e6,6.178962868409342e6,0.0,1.358424482400785e6,0.0
LN,1.9440071749999998e6,1.2233068872482456e7,4.647691372770028e6,0.0,288795.34639871994,6.990967388349955e6
SD,0.0,0.0,0.0,0.0,0.0,0.0
JB,0.0,0.0,0.0,0.0,0.0,0.0
