Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,0.0,118414.46278850948,1.2868120116277249e6,142602.90003006216,6380.0,54434.68979202962,
IME,15024.353796977914,91603.33736808467,2.0788810357900364e6,679417.9440913436,,11821.576536000011,
JL,3475.8046393993354,107585.24000000003,913282.8093440807,180088.65000000002,,146352.07263600008,
LN,5077.0420244053275,143919.66874890093,2.693764281709836e6,304516.27565517405,9580.854916073167,50960.63279999998,885353.7620962044
SD,,,0.0,,,,
JB,,,0.0,,,,
