Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,0.0,110817.0,671228.5533396269,182614.5000000001,4872.0,50448.80920799999,
IME,3692.645706,109102.89599999994,2.901314551791034e6,578820.5999999999,,11131.038071999996,
JL,2704.0,98481.98,622663.8257180444,573103.65,,160630.3236064801,
LN,5067.416683699823,151540.33999999994,2.868519936256821e6,361123.14,1400.0,42064.2936,891240.0
SD,,,0.0,,,,
JB,,,0.0,,,,
