Index,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168
1,0.0,0.0,0.0,0.0,0.0,476.3101648100002,2011.8346646999996,834.4739057000003,30.402348700001312,0.0,0.0,0.0,0.0,0.0,0.0,391.3983098099993,3288.0134098099993,3066.5597547,2233.478154699999,3047.145914699998,2697.8762306999997,1452.4004387000007,21.402298900908107,0.0,0.0,0.0,0.0,0.0,0.0,446.3643363999995,1393.7925384699988,52.68238415818087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.13293239999894,3159.7053053999985,3206.29883747,1763.7387784699981,1603.2757143945437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.7022883100012,1964.110467599999,976.4834676000005,621.9309676000007,928.367640309998,1259.3643323100002,1390.2208309699986,475.3173269699996,1032.014826969998,1583.876896969999,2015.3403733100013,4057.1370033099993,3365.1310375999997,2205.7112125999984,2536.8665586000016,2147.7358376000007,247.1139125090906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1519.6334046999987,1544.128956699999,1276.4023487000009,638.7872098099983,793.9941908254541,0.0,0.0,0.0,0.0,775.5983098099982,3446.5634098099986,2891.2097547,639.6341506999997,75.32647688181669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.4880178999997,2138.1468047900003,3378.51108206,2243.0013730600003,2123.032891060001,2030.0215647900009,2373.141664789999,1548.2220878999983,250.78618789999973,778.0722878999991,1568.6958779000001,2831.19539379,5381.52596879,5219.060431060001,3372.0301760599996,2333.1378720600005,111.59746242363735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
