Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,85639.77949568127,599295.0218036141,1.0151419533524181e6,698539.4936009512,0.0,64354.83866279994,
IME,262755.9918719998,791712.0678495453,2.8675908451219457e6,1.1148416986445137e6,,6586.0184288,
JL,69969.02980813844,518126.57547499996,1.4821561007050269e6,951638.9603745524,,341244.21201196004,
LN,109970.54141917567,519658.92000000004,3.1664527548050545e6,880734.612770029,0.0,72198.83659967998,1.7461622563924112e6
SD,,,0.0,,,,
JB,,,0.0,,,,
