Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,503420.48799999995,430159.00116549025,73261.4868345097,0.14552742405372607
IME,810290.358,551485.9770000001,258804.38099999994,0.31939708827190555
JL,525765.0,272047.1121995943,253717.88780040568,0.4825689952743254
LN,545051.4850000001,545051.4850000001,0.0,0.0
SD,0,0,,
JB,0,0,,
