Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,120054.1464718706,549563.6160000003,1.5653639884615194e6,446063.87484687666,87.0,64354.838662799935,
IME,236978.8321666284,754338.679293758,2.6160064364199177e6,1.1617504292272003e6,,6596.17185024,
JL,51063.23368837219,254546.65481722768,561370.4430360384,1.5395575432752275e6,,329652.83776916016,
LN,205160.13728952676,432431.3383872821,2.3718954054917474e6,1.9042426332350476e6,150.0,72198.83659967997,1.7406951752505694e6
SD,,,0.0,,,,
JB,,,0.0,,,,
