Region,Week1,Week2,Week3,Week4
HL,6.520017524023283e-16,0.016227901957059674,0.014580256288898301,4.588882436753294e-16
IME,0.0009498404150321469,0.041370823682054345,0.011471625568436214,0.007164407763679732
JL,0.30478479575657885,0.17556955686176176,0.10866275493246351,0.1866528284826893
LN,0.001294590468597625,3.8861710328280834e-16,5.282916910248415e-16,5.528742081175606e-16
SD,,,,
JB,,,,
