Path,Total
HL_to_IME,-2505.8988297050046
HL_to_JL,980.0226336602016
IME_to_JL,-1076.9735803012838
IME_to_LN,3768.473809525032
JL_to_LN,1433.301735741758
IME_to_SD,2151.8951349780705
LN_to_JB,1756.452395358004
