Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,171173.50414838153,500340.29391209036,1.0251897625311612e6,1.0832305985016415e6,277.0000000000001,63971.77414694997,
IME,391956.3412501353,769801.7595672363,1.6681804059868685e6,2.2867217695418075e6,,6596.171850239999,
JL,159074.59393544542,319217.4771062025,392318.97061295476,1.6795211622764186e6,,330145.32885768014,
LN,146448.49425140824,527896.4349999998,3.438030384400731e6,599126.0849999998,90.0,72198.83659967997,1.7514e6
SD,,,0.0,,,,
JB,,,0.0,,,,
