Path,Total
HL_to_IME,-1976.5014983530898
HL_to_JL,-1128.819310280204
IME_to_JL,397.749359672969
IME_to_LN,3946.8474469475354
JL_to_LN,1704.8880146362183
IME_to_SD,2153.507464502686
LN_to_JB,1756.6514069552586
