Region,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,1.9061007133774422e6,2.9073652302764254e6,3.1549595858914056e6,87.0,193084.2414967999,0.0
IME,2.435382615869941e6,6.643227613098138e6,1.0083391699273417e7,0.0,30287.34576640001,0.0
JL,1.5305290423819101e6,3.253367803248957e6,5.767443132736134e6,0.0,772270.9822056553,0.0
LN,1.8338466181231062e6,7.401823073255597e6,8.065467778069933e6,150.00000000000017,162790.26806784002,6.50837974840088e6
SD,0.0,0.0,0.0,0.0,0.0,0.0
JB,0.0,0.0,0.0,0.0,0.0,0.0
