Path,Total
HL_to_IME,-2626.9720440469746
HL_to_JL,1008.4217770665176
IME_to_JL,-1020.9405242787917
IME_to_LN,3833.725159346719
JL_to_LN,1389.5531074185265
IME_to_SD,2153.507464502686
LN_to_JB,1756.5960441419675
