Region,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,1.708984877381126e6,4.742652734806563e6,3.027213286860439e6,751.0000000000002,190174.13509043521,0.0
IME,2.316546051987608e6,6.076260905609963e6,9.889457401543148e6,0.0,29825.648422400012,0.0
JL,1.3401648922641405e6,3.24654952931658e6,5.002356124771257e6,0.0,729555.0941700134,0.0
LN,1.820123488505562e6,7.705114114418639e6,8.083405777813651e6,300.00000000000034,162790.26806784002,6.658109653084439e6
SD,0.0,0.0,0.0,0.0,0.0,0.0
JB,0.0,0.0,0.0,0.0,0.0,0.0
